43.1	393.937
43.2	393.929
43.3	393.92
43.4	393.91
43.5	393.899
43.6	393.892
43.7	393.889
43.8	393.886
43.9	393.882
44	393.877
44.1	393.87
44.2	393.864
44.3	393.859
44.4	393.85
44.5	393.84
44.6	393.833
44.7	393.826
44.8	393.818
44.9	393.808
45	393.796
45.1	393.783
45.2	393.771
45.3	393.76
45.4	393.75
45.5	393.741
45.6	393.733
45.7	393.728
45.8	393.726
45.9	393.722
46	393.719
46.1	393.719
46.2	393.72
46.3	393.719
46.4	393.713
46.5	393.704
46.6	393.692
46.7	393.683
46.8	393.676
46.9	393.668
47	393.656
47.1	393.643
47.2	393.634
47.3	393.626
47.4	393.618
47.5	393.613
47.6	393.607
47.7	393.597
47.8	393.587
47.9	393.581
48	393.577
48.1	393.574
48.2	393.57
48.3	393.562
48.4	393.552
48.5	393.544
48.6	393.537
48.7	393.53
48.8	393.522
48.9	393.516
49	393.511
49.1	393.506
49.2	393.503
49.3	393.502
49.4	393.502
49.5	393.502
49.6	393.5
49.7	393.493
49.8	393.484
49.9	393.475
50	393.465
50.1	393.453
50.2	393.441
50.3	393.431
50.4	393.424
50.5	393.418
50.6	393.414
50.7	393.41
50.8	393.405
50.9	393.403
51	393.399
51.1	393.391
51.2	393.381
51.3	393.372
51.4	393.368
51.5	393.365
51.6	393.361
51.7	393.356
51.8	393.352
51.9	393.349
52	393.349
52.1	393.347
52.2	393.341
52.3	393.333
52.4	393.327
52.5	393.321
52.6	393.312
52.7	393.304
52.8	393.297
52.9	393.293
53	393.289
53.1	393.283
53.2	393.277
53.3	393.272
53.4	393.268
53.5	393.264
53.6	393.259
53.7	393.252
53.8	393.246
53.9	393.238
54	393.229
54.1	393.222
54.2	393.217
54.3	393.21
54.4	393.203
54.5	393.196
54.6	393.188
54.7	393.183
54.8	393.179
54.9	393.176
55	393.171
55.1	393.163
55.2	393.155
55.3	393.148
55.4	393.143
55.5	393.139
55.6	393.135
55.7	393.128
55.8	393.123
55.9	393.121
56	393.12
56.1	393.117
56.2	393.113
56.3	393.107
56.4	393.101
56.5	393.095
56.6	393.091
56.7	393.086
56.8	393.082
56.9	393.079
57	393.076
57.1	393.076
57.2	393.075
57.3	393.073
57.4	393.069
57.5	393.064
57.6	393.059
57.7	393.055
57.8	393.05
57.9	393.043
58	393.034
58.1	393.028
58.2	393.023
58.3	393.017
58.4	393.008
58.5	392.999
58.6	392.992
