DATA No,DATE,TIME,³µËÙ,A1,A2,A3,A4,A1-----A4ID1
2425,2017/11/30,9:23:01,4.62E+00,2,-8,2688,1154,2688
2426,2017/11/30,9:23:01,4.62E+00,1,-7,2687,1155,2687
2427,2017/11/30,9:23:01,4.62E+00,2,-4,2687,1155,2687
2428,2017/11/30,9:23:01,4.62E+00,1,3,2688,1155,2688
2429,2017/11/30,9:23:01,4.62E+00,0,12,2688,1155,2688
2430,2017/11/30,9:23:01,4.62E+00,1,20,2687,1154,2687
2431,2017/11/30,9:23:01,4.62E+00,2,26,2686,1154,2686
2432,2017/11/30,9:23:01,4.62E+00,-1,28,2685,1154,2685
2433,2017/11/30,9:23:01,4.62E+00,-1,23,2684,1154,2684
2434,2017/11/30,9:23:01,4.62E+00,-2,19,2684,1154,2684
2435,2017/11/30,9:23:01,4.62E+00,-2,16,2685,1154,2685
2436,2017/11/30,9:23:01,4.62E+00,1,16,2685,1154,2685
2437,2017/11/30,9:23:01,4.62E+00,2,16,2685,1155,2685
2438,2017/11/30,9:23:01,4.62E+00,2,17,2687,1155,2687
2439,2017/11/30,9:23:01,4.62E+00,2,18,2689,1156,2689
2440,2017/11/30,9:23:01,4.62E+00,2,18,2692,1155,2692
2441,2017/11/30,9:23:01,4.62E+00,1,17,2693,1155,2693
2442,2017/11/30,9:23:01,4.62E+00,2,16,2694,1155,2694
2443,2017/11/30,9:23:01,4.62E+00,2,14,2693,1156,2693
2444,2017/11/30,9:23:01,4.62E+00,2,14,2693,1155,2693
2445,2017/11/30,9:23:01,4.62E+00,1,14,2691,1155,2691
2446,2017/11/30,9:23:01,4.62E+00,0,13,2691,1154,2691
2447,2017/11/30,9:23:01,4.62E+00,0,14,2690,1154,2690
2448,2017/11/30,9:23:01,4.62E+00,0,12,2689,1154,2689
2449,2017/11/30,9:23:01,4.62E+00,-1,10,2689,1154,2689
2450,2017/11/30,9:23:01,4.62E+00,0,5,2689,1155,2689
2451,2017/11/30,9:23:01,4.62E+00,0,2,2690,1155,2690
2452,2017/11/30,9:23:01,4.62E+00,0,1,2692,1156,2692
2453,2017/11/30,9:23:01,4.62E+00,0,2,2692,1156,2692
2454,2017/11/30,9:23:01,4.62E+00,1,3,2693,1156,2693
2455,2017/11/30,9:23:01,4.62E+00,1,5,2695,1156,2695
2456,2017/11/30,9:23:01,4.62E+00,3,7,2696,1156,2696
2457,2017/11/30,9:23:01,4.62E+00,2,9,2698,1156,2698
2458,2017/11/30,9:23:01,4.62E+00,0,9,2699,1156,2699
2459,2017/11/30,9:23:01,4.62E+00,1,10,2698,1155,2698
2460,2017/11/30,9:23:01,4.62E+00,1,10,2698,1155,2698
2461,2017/11/30,9:23:01,4.62E+00,0,12,2698,1155,2698
2462,2017/11/30,9:23:01,4.62E+00,0,12,2698,1155,2698
2463,2017/11/30,9:23:01,4.62E+00,-1,13,2697,1155,2697
2464,2017/11/30,9:23:01,4.62E+00,0,14,2696,1155,2696
2465,2017/11/30,9:23:01,4.62E+00,0,14,2696,1155,2696
2466,2017/11/30,9:23:01,4.62E+00,2,13,2696,1156,2696
2467,2017/11/30,9:23:01,4.62E+00,2,12,2698,1156,2698
2468,2017/11/30,9:23:01,4.62E+00,3,11,2700,1156,2700
2469,2017/11/30,9:23:01,4.62E+00,1,9,2701,1156,2701
2470,2017/11/30,9:23:01,4.62E+00,1,9,2702,1156,2702
2471,2017/11/30,9:23:01,4.62E+00,2,10,2702,1155,2702
2472,2017/11/30,9:23:01,4.62E+00,1,10,2702,1156,2702
2473,2017/11/30,9:23:01,4.62E+00,-2,9,2703,1155,2703
2474,2017/11/30,9:23:01,4.62E+00,-2,7,2704,1155,2704
2475,2017/11/30,9:23:01,4.62E+00,-3,5,2704,1154,2704
2476,2017/11/30,9:23:01,4.62E+00,1,2,2704,1155,2704
2477,2017/11/30,9:23:01,4.62E+00,2,0,2703,1156,2703
2478,2017/11/30,9:23:01,4.62E+00,2,-2,2703,1156,2703
2479,2017/11/30,9:23:01,4.62E+00,2,0,2703,1157,2703
2480,2017/11/30,9:23:01,4.62E+00,2,1,2704,1157,2704
2481,2017/11/30,9:23:01,4.62E+00,1,5,2705,1157,2705
2482,2017/11/30,9:23:01,4.62E+00,1,7,2706,1158,2706
2483,2017/11/30,9:23:01,4.62E+00,1,10,2705,1158,2705
2484,2017/11/30,9:23:01,4.62E+00,1,12,2706,1159,2706
2485,2017/11/30,9:23:01,4.62E+00,0,14,2709,1159,2709
2486,2017/11/30,9:23:01,4.62E+00,-1,15,2711,1160,2711
2487,2017/11/30,9:23:01,4.62E+00,0,15,2713,1159,2713
2488,2017/11/30,9:23:01,4.62E+00,1,14,2714,1159,2714
2489,2017/11/30,9:23:01,4.62E+00,2,14,2714,1158,2714
2490,2017/11/30,9:23:01,4.62E+00,0,13,2716,1158,2716
2491,2017/11/30,9:23:01,4.62E+00,-1,11,2719,1158,2719
2492,2017/11/30,9:23:01,4.62E+00,-1,10,2720,1159,2720
2493,2017/11/30,9:23:01,4.62E+00,0,7,2721,1159,2721
2494,2017/11/30,9:23:01,4.62E+00,0,5,2720,1157,2720
2495,2017/11/30,9:23:01,4.62E+00,3,4,2719,1157,2719
2496,2017/11/30,9:23:01,4.62E+00,1,3,2720,1157,2720
2497,2017/11/30,9:23:01,4.62E+00,-1,4,2721,1157,2721
2498,2017/11/30,9:23:01,4.62E+00,2,3,2721,1159,2721
2499,2017/11/30,9:23:01,4.62E+00,2,2,2723,1158,2723
2500,2017/11/30,9:23:01,4.62E+00,3,2,2723,1159,2723
2501,2017/11/30,9:23:01,4.62E+00,3,3,2724,1160,2724
2502,2017/11/30,9:23:01,4.62E+00,1,4,2726,1161,2726
2503,2017/11/30,9:23:01,4.62E+00,0,6,2728,1163,2728
2504,2017/11/30,9:23:01,4.62E+00,0,8,2729,1164,2729
2505,2017/11/30,9:23:01,4.62E+00,0,11,2730,1165,2730
2506,2017/11/30,9:23:01,4.62E+00,1,11,2730,1166,2730
2507,2017/11/30,9:23:01,4.62E+00,2,11,2731,1166,2731
2508,2017/11/30,9:23:01,4.62E+00,2,10,2732,1167,2732
2509,2017/11/30,9:23:01,4.62E+00,0,9,2734,1168,2734
2510,2017/11/30,9:23:01,4.62E+00,1,7,2735,1166,2735
2511,2017/11/30,9:23:01,4.62E+00,2,8,2737,1166,2737
2512,2017/11/30,9:23:01,4.62E+00,4,8,2738,1166,2738
2513,2017/11/30,9:23:01,4.62E+00,4,9,2740,1166,2740
2514,2017/11/30,9:23:01,4.62E+00,2,8,2743,1167,2743
2515,2017/11/30,9:23:01,4.62E+00,1,9,2744,1168,2744
2516,2017/11/30,9:23:01,4.62E+00,-1,8,2745,1168,2745
2517,2017/11/30,9:23:01,4.62E+00,0,9,2746,1169,2746
2518,2017/11/30,9:23:01,4.62E+00,1,7,2745,1168,2745
2519,2017/11/30,9:23:01,4.62E+00,2,7,2745,1168,2745
2520,2017/11/30,9:23:01,4.62E+00,2,7,2746,1169,2746
2521,2017/11/30,9:23:01,4.62E+00,2,7,2747,1169,2747
2522,2017/11/30,9:23:01,4.62E+00,1,6,2748,1169,2748
2523,2017/11/30,9:23:01,4.62E+00,2,6,2750,1171,2750
2524,2017/11/30,9:23:01,4.62E+00,3,5,2751,1171,2751
2525,2017/11/30,9:23:01,4.62E+00,1,6,2753,1173,2753
2526,2017/11/30,9:23:01,4.62E+00,-1,5,2755,1174,2755
2527,2017/11/30,9:23:01,4.62E+00,-1,5,2756,1177,2756
2528,2017/11/30,9:23:01,4.62E+00,-1,5,2758,1180,2758
2529,2017/11/30,9:23:01,4.62E+00,0,8,2760,1184,2760
2530,2017/11/30,9:23:01,4.62E+00,1,8,2760,1188,2760
2531,2017/11/30,9:23:01,4.62E+00,2,8,2762,1190,2762
2532,2017/11/30,9:23:01,4.62E+00,1,9,2764,1193,2764
2533,2017/11/30,9:23:01,4.62E+00,1,9,2766,1196,2766
2534,2017/11/30,9:23:01,4.62E+00,1,10,2768,1200,2768
2535,2017/11/30,9:23:01,4.62E+00,2,9,2771,1203,2771
2536,2017/11/30,9:23:01,4.62E+00,1,11,2772,1205,2772
2537,2017/11/30,9:23:01,4.62E+00,1,12,2774,1207,2774
2538,2017/11/30,9:23:01,4.62E+00,-1,11,2777,1210,2777
2539,2017/11/30,9:23:01,4.62E+00,-1,11,2779,1211,2779
2540,2017/11/30,9:23:01,4.62E+00,-1,9,2781,1214,2781
2541,2017/11/30,9:23:01,4.62E+00,1,7,2784,1218,2784
2542,2017/11/30,9:23:01,4.62E+00,1,5,2786,1221,2786
2543,2017/11/30,9:23:01,4.62E+00,2,4,2790,1224,2790
2544,2017/11/30,9:23:01,4.62E+00,0,4,2793,1228,2793
2545,2017/11/30,9:23:01,4.62E+00,1,4,2794,1231,2794
2546,2017/11/30,9:23:01,4.62E+00,2,5,2795,1236,2795
2547,2017/11/30,9:23:01,4.62E+00,3,7,2797,1239,2797
2548,2017/11/30,9:23:01,4.62E+00,2,8,2798,1241,2798
2549,2017/11/30,9:23:01,4.62E+00,0,8,2800,1244,2800
2550,2017/11/30,9:23:01,4.62E+00,0,9,2802,1245,2802
2551,2017/11/30,9:23:01,4.62E+00,0,9,2802,1247,2802
2552,2017/11/30,9:23:01,4.62E+00,-1,9,2803,1248,2803
2553,2017/11/30,9:23:01,4.62E+00,0,10,2804,1249,2804
2554,2017/11/30,9:23:01,4.62E+00,-1,9,2806,1250,2806
2555,2017/11/30,9:23:01,4.62E+00,-2,8,2808,1252,2808
2556,2017/11/30,9:23:01,4.62E+00,2,7,2810,1252,2810
2557,2017/11/30,9:23:01,4.62E+00,1,6,2810,1254,2810
2558,2017/11/30,9:23:01,4.62E+00,2,4,2811,1255,2811
2559,2017/11/30,9:23:01,4.62E+00,3,5,2813,1257,2813
2560,2017/11/30,9:23:01,4.62E+00,3,6,2815,1258,2815
2561,2017/11/30,9:23:01,4.62E+00,0,7,2818,1260,2818
2562,2017/11/30,9:23:01,4.62E+00,0,8,2819,1261,2819
2563,2017/11/30,9:23:01,4.62E+00,1,9,2820,1262,2820
2564,2017/11/30,9:23:01,4.62E+00,0,8,2820,1262,2820
2565,2017/11/30,9:23:01,4.62E+00,1,7,2821,1262,2821
2566,2017/11/30,9:23:01,4.62E+00,0,8,2822,1262,2822
2567,2017/11/30,9:23:01,4.62E+00,0,8,2823,1262,2823
2568,2017/11/30,9:23:01,4.62E+00,0,9,2824,1263,2824
2569,2017/11/30,9:23:01,4.62E+00,1,11,2824,1263,2824
2570,2017/11/30,9:23:01,4.62E+00,0,11,2824,1263,2824
2571,2017/11/30,9:23:01,4.62E+00,1,12,2826,1264,2826
2572,2017/11/30,9:23:01,4.62E+00,1,10,2828,1264,2828
2573,2017/11/30,9:23:01,4.62E+00,0,10,2831,1264,2831
2574,2017/11/30,9:23:01,4.62E+00,1,7,2834,1264,2834
2575,2017/11/30,9:23:01,4.62E+00,3,5,2835,1265,2835
2576,2017/11/30,9:23:01,4.62E+00,2,3,2836,1266,2836
2577,2017/11/30,9:23:01,4.62E+00,3,3,2838,1265,2838
2578,2017/11/30,9:23:01,4.62E+00,1,3,2838,1265,2838
2579,2017/11/30,9:23:01,4.62E+00,0,3,2840,1265,2840
2580,2017/11/30,9:23:01,4.62E+00,0,5,2840,1265,2840
2581,2017/11/30,9:23:01,4.62E+00,0,6,2840,1264,2840
2582,2017/11/30,9:23:01,4.62E+00,0,7,2839,1263,2839
2583,2017/11/30,9:23:01,4.62E+00,2,7,2839,1263,2839
2584,2017/11/30,9:23:01,4.62E+00,2,8,2838,1263,2838
2585,2017/11/30,9:23:01,4.62E+00,0,9,2840,1263,2840
2586,2017/11/30,9:23:01,4.62E+00,0,8,2840,1263,2840
2587,2017/11/30,9:23:01,4.62E+00,2,8,2840,1264,2840
2588,2017/11/30,9:23:01,4.62E+00,2,8,2841,1265,2841
2589,2017/11/30,9:23:01,4.62E+00,2,7,2843,1266,2843
2590,2017/11/30,9:23:01,4.62E+00,1,9,2846,1268,2846
2591,2017/11/30,9:23:01,4.62E+00,0,10,2850,1271,2850
2592,2017/11/30,9:23:01,4.62E+00,0,11,2855,1273,2855
2593,2017/11/30,9:23:01,4.62E+00,-1,11,2858,1277,2858
2594,2017/11/30,9:23:01,4.62E+00,-1,11,2861,1283,2861
2595,2017/11/30,9:23:01,4.62E+00,-1,10,2867,1289,2867
2596,2017/11/30,9:23:01,4.62E+00,2,8,2869,1294,2869
2597,2017/11/30,9:23:01,4.62E+00,1,6,2872,1300,2872
2598,2017/11/30,9:23:01,4.62E+00,1,5,2874,1307,2874
2599,2017/11/30,9:23:01,4.62E+00,3,4,2877,1314,2877
2600,2017/11/30,9:23:01,4.62E+00,3,6,2880,1323,2880
2601,2017/11/30,9:23:01,4.62E+00,2,6,2885,1330,2885
2602,2017/11/30,9:23:01,4.62E+00,0,7,2891,1338,2891
2603,2017/11/30,9:23:01,4.62E+00,-1,7,2898,1346,2898
2604,2017/11/30,9:23:01,4.62E+00,0,7,2904,1354,2904
2605,2017/11/30,9:23:01,4.62E+00,1,7,2910,1365,2910
2606,2017/11/30,9:23:01,4.62E+00,0,7,2916,1374,2916
2607,2017/11/30,9:23:01,4.62E+00,1,7,2924,1383,2924
2608,2017/11/30,9:23:01,4.62E+00,1,5,2929,1391,2929
2609,2017/11/30,9:23:01,4.62E+00,1,6,2934,1399,2934
2610,2017/11/30,9:23:01,4.62E+00,2,6,2938,1406,2938
2611,2017/11/30,9:23:01,4.62E+00,3,6,2941,1413,2941
2612,2017/11/30,9:23:01,4.62E+00,4,8,2941,1419,2941
2613,2017/11/30,9:23:01,4.62E+00,3,10,2944,1423,2944
2614,2017/11/30,9:23:01,4.62E+00,2,11,2946,1426,2946
2615,2017/11/30,9:23:01,4.62E+00,1,12,2950,1429,2950
2616,2017/11/30,9:23:01,4.62E+00,0,11,2952,1431,2952
2617,2017/11/30,9:23:01,4.62E+00,1,11,2954,1432,2954
2618,2017/11/30,9:23:01,4.62E+00,1,11,2955,1433,2955
2619,2017/11/30,9:23:01,4.62E+00,4,9,2957,1432,2957
2620,2017/11/30,9:23:01,4.62E+00,4,7,2958,1432,2958
2621,2017/11/30,9:23:01,4.62E+00,3,5,2961,1431,2961
2622,2017/11/30,9:23:01,4.62E+00,1,5,2960,1431,2960
2623,2017/11/30,9:23:01,4.62E+00,2,4,2961,1431,2961
2624,2017/11/30,9:23:01,4.62E+00,1,4,2960,1432,2960
2625,2017/11/30,9:23:01,4.62E+00,1,5,2960,1433,2960
2626,2017/11/30,9:23:01,4.62E+00,-1,5,2962,1433,2962
2627,2017/11/30,9:23:01,4.62E+00,-1,5,2964,1433,2964
2628,2017/11/30,9:23:01,4.62E+00,1,5,2965,1433,2965
2629,2017/11/30,9:23:01,4.62E+00,2,5,2966,1433,2966
2630,2017/11/30,9:23:01,4.62E+00,2,5,2967,1433,2967
2631,2017/11/30,9:23:01,4.62E+00,2,6,2968,1433,2968
2632,2017/11/30,9:23:01,4.62E+00,2,8,2968,1433,2968
2633,2017/11/30,9:23:01,4.62E+00,0,10,2970,1433,2970
2634,2017/11/30,9:23:01,4.62E+00,-1,12,2971,1433,2971
2635,2017/11/30,9:23:01,4.62E+00,0,12,2970,1433,2970
2636,2017/11/30,9:23:01,4.62E+00,1,12,2970,1432,2970
2637,2017/11/30,9:23:01,4.62E+00,1,11,2968,1432,2968
2638,2017/11/30,9:23:01,4.62E+00,1,10,2969,1432,2969
2639,2017/11/30,9:23:01,4.62E+00,0,9,2970,1432,2970
2640,2017/11/30,9:23:01,4.62E+00,1,7,2970,1433,2970
2641,2017/11/30,9:23:01,4.62E+00,3,6,2971,1433,2971
2642,2017/11/30,9:23:01,4.62E+00,2,5,2971,1433,2971
2643,2017/11/30,9:23:01,4.62E+00,3,5,2973,1433,2973
2644,2017/11/30,9:23:01,4.62E+00,3,5,2973,1433,2973
2645,2017/11/30,9:23:01,4.62E+00,2,6,2975,1433,2975
2646,2017/11/30,9:23:01,4.62E+00,0,7,2976,1433,2976
2647,2017/11/30,9:23:01,4.62E+00,1,8,2976,1434,2976
2648,2017/11/30,9:23:01,4.62E+00,1,8,2975,1434,2975
2649,2017/11/30,9:23:01,4.62E+00,0,9,2975,1435,2975
2650,2017/11/30,9:23:01,4.62E+00,0,9,2975,1436,2975
2651,2017/11/30,9:23:01,4.62E+00,0,9,2975,1437,2975
2652,2017/11/30,9:23:01,4.62E+00,0,9,2976,1439,2976
2653,2017/11/30,9:23:01,4.62E+00,0,8,2977,1441,2977
2654,2017/11/30,9:23:01,4.62E+00,0,7,2978,1442,2978
2655,2017/11/30,9:23:01,4.62E+00,0,6,2980,1444,2980
2656,2017/11/30,9:23:01,4.62E+00,1,7,2980,1444,2980
2657,2017/11/30,9:23:01,4.62E+00,-1,7,2981,1445,2981
2658,2017/11/30,9:23:01,4.62E+00,0,8,2980,1446,2980
2659,2017/11/30,9:23:01,4.62E+00,2,9,2980,1447,2980
2660,2017/11/30,9:23:01,4.62E+00,3,8,2979,1449,2979
2661,2017/11/30,9:23:01,4.62E+00,3,7,2980,1451,2980
2662,2017/11/30,9:23:01,4.62E+00,1,8,2981,1454,2981
2663,2017/11/30,9:23:01,4.62E+00,1,8,2983,1455,2983
2664,2017/11/30,9:23:01,4.62E+00,1,8,2984,1457,2984
2665,2017/11/30,9:23:01,4.62E+00,1,8,2983,1458,2983
2666,2017/11/30,9:23:01,4.62E+00,0,9,2982,1458,2982
2667,2017/11/30,9:23:01,4.62E+00,0,10,2981,1458,2981
2668,2017/11/30,9:23:01,4.62E+00,1,10,2982,1458,2982
2669,2017/11/30,9:23:01,4.62E+00,0,10,2982,1457,2982
2670,2017/11/30,9:23:01,4.62E+00,0,9,2984,1457,2984
2671,2017/11/30,9:23:01,4.62E+00,1,8,2982,1457,2982
2672,2017/11/30,9:23:01,4.62E+00,3,8,2982,1457,2982
2673,2017/11/30,9:23:01,4.62E+00,4,7,2982,1457,2982
2674,2017/11/30,9:23:01,4.62E+00,3,6,2982,1457,2982
2675,2017/11/30,9:23:01,4.62E+00,2,5,2984,1457,2984
2676,2017/11/30,9:23:01,4.62E+00,0,5,2986,1457,2986
2677,2017/11/30,9:23:01,4.62E+00,1,5,2987,1458,2987
2678,2017/11/30,9:23:01,4.62E+00,-1,4,2988,1459,2988
2679,2017/11/30,9:23:01,4.62E+00,0,6,2989,1459,2989
2680,2017/11/30,9:23:01,4.62E+00,0,7,2990,1460,2990
2681,2017/11/30,9:23:01,4.62E+00,-1,9,2992,1460,2992
2682,2017/11/30,9:23:01,4.62E+00,-1,9,2992,1461,2992
2683,2017/11/30,9:23:01,4.62E+00,1,9,2991,1461,2991
2684,2017/11/30,9:23:01,4.62E+00,2,10,2990,1461,2990
2685,2017/11/30,9:23:01,4.62E+00,2,8,2989,1462,2989
2686,2017/11/30,9:23:01,4.62E+00,2,7,2988,1463,2988
2687,2017/11/30,9:23:01,4.62E+00,2,8,2989,1464,2989
2688,2017/11/30,9:23:01,4.62E+00,0,7,2989,1465,2989
2689,2017/11/30,9:23:01,4.62E+00,1,8,2989,1466,2989
2690,2017/11/30,9:23:01,4.62E+00,1,10,2989,1468,2989
2691,2017/11/30,9:23:01,4.62E+00,0,10,2989,1469,2989
2692,2017/11/30,9:23:01,4.62E+00,1,11,2990,1471,2990
2693,2017/11/30,9:23:01,4.62E+00,0,10,2992,1472,2992
2694,2017/11/30,9:23:01,4.62E+00,0,9,2994,1473,2994
2695,2017/11/30,9:23:01,4.62E+00,2,8,2993,1474,2993
2696,2017/11/30,9:23:01,4.62E+00,3,6,2992,1475,2992
2697,2017/11/30,9:23:01,4.62E+00,4,5,2991,1475,2991
2698,2017/11/30,9:23:01,4.62E+00,3,6,2991,1475,2991
2699,2017/11/30,9:23:01,4.62E+00,2,5,2993,1476,2993
2700,2017/11/30,9:23:01,4.62E+00,1,6,2994,1476,2994
2701,2017/11/30,9:23:01,4.62E+00,1,6,2994,1477,2994
2702,2017/11/30,9:23:01,4.62E+00,0,7,2994,1478,2994
2703,2017/11/30,9:23:01,4.62E+00,0,7,2995,1478,2995
2704,2017/11/30,9:23:01,4.62E+00,0,7,2996,1478,2996
2705,2017/11/30,9:23:01,4.62E+00,-1,8,2996,1479,2996
2706,2017/11/30,9:23:01,4.62E+00,0,7,2997,1479,2997
2707,2017/11/30,9:23:01,4.62E+00,1,7,2996,1479,2996
2708,2017/11/30,9:23:01,4.62E+00,3,7,2995,1479,2995
2709,2017/11/30,9:23:01,4.62E+00,3,8,2995,1479,2995
2710,2017/11/30,9:23:01,4.62E+00,1,9,2995,1479,2995
2711,2017/11/30,9:23:01,4.62E+00,1,9,2995,1479,2995
2712,2017/11/30,9:23:01,4.62E+00,-1,11,2996,1478,2996
2713,2017/11/30,9:23:01,4.62E+00,-1,11,2994,1478,2994
2714,2017/11/30,9:23:01,4.62E+00,-2,11,2994,1479,2994
2715,2017/11/30,9:23:01,4.62E+00,-1,10,2995,1477,2995
2716,2017/11/30,9:23:01,4.62E+00,1,9,2996,1477,2996
2717,2017/11/30,9:23:01,4.62E+00,0,8,2995,1477,2995
2718,2017/11/30,9:23:01,4.62E+00,1,6,2995,1477,2995
2719,2017/11/30,9:23:01,4.62E+00,2,5,2994,1478,2994
2720,2017/11/30,9:23:01,4.62E+00,2,5,2994,1478,2994
2721,2017/11/30,9:23:01,4.62E+00,2,3,2994,1478,2994
2722,2017/11/30,9:23:01,4.62E+00,1,5,2994,1479,2994
2723,2017/11/30,9:23:01,4.62E+00,1,5,2995,1479,2995
2724,2017/11/30,9:23:01,4.62E+00,0,7,2995,1480,2995
2725,2017/11/30,9:23:01,4.62E+00,1,8,2995,1480,2995
2726,2017/11/30,9:23:01,4.62E+00,0,8,2994,1480,2994
2727,2017/11/30,9:23:01,4.62E+00,2,7,2994,1480,2994
2728,2017/11/30,9:23:01,4.62E+00,2,7,2994,1480,2994
2729,2017/11/30,9:23:01,4.62E+00,1,7,2994,1480,2994
2730,2017/11/30,9:23:01,4.62E+00,0,8,2994,1480,2994
2731,2017/11/30,9:23:01,4.62E+00,1,8,2994,1480,2994
2732,2017/11/30,9:23:01,4.62E+00,1,9,2994,1480,2994
2733,2017/11/30,9:23:01,4.62E+00,3,10,2993,1480,2993
2734,2017/11/30,9:23:01,4.62E+00,3,11,2993,1480,2993
2735,2017/11/30,9:23:01,4.62E+00,2,10,2994,1480,2994
2736,2017/11/30,9:23:01,4.62E+00,0,9,2996,1481,2996
2737,2017/11/30,9:23:01,4.62E+00,0,10,2996,1482,2996
2738,2017/11/30,9:23:01,4.62E+00,0,8,2997,1483,2997
2739,2017/11/30,9:23:01,4.62E+00,1,7,2999,1485,2999
2740,2017/11/30,9:23:01,4.62E+00,2,6,2999,1487,2999
2741,2017/11/30,9:23:01,4.62E+00,2,5,3001,1489,3001
2742,2017/11/30,9:23:01,4.62E+00,0,5,3003,1491,3003
2743,2017/11/30,9:23:01,4.62E+00,0,5,3004,1495,3004
2744,2017/11/30,9:23:01,4.62E+00,1,6,3003,1496,3003
2745,2017/11/30,9:23:01,4.62E+00,2,6,3004,1497,3004
2746,2017/11/30,9:23:01,4.62E+00,1,8,3002,1499,3002
2747,2017/11/30,9:23:01,4.62E+00,1,8,3003,1500,3003
2748,2017/11/30,9:23:01,4.62E+00,1,8,3003,1500,3003
2749,2017/11/30,9:23:01,4.62E+00,1,8,3004,1501,3004
2750,2017/11/30,9:23:01,4.62E+00,1,7,3003,1501,3003
2751,2017/11/30,9:23:01,4.62E+00,2,7,3004,1502,3004
2752,2017/11/30,9:23:01,4.62E+00,0,7,3004,1502,3004
2753,2017/11/30,9:23:01,4.62E+00,-2,9,3005,1501,3005
2754,2017/11/30,9:23:01,4.62E+00,-3,8,3007,1501,3007
2755,2017/11/30,9:23:01,4.62E+00,-3,10,3008,1501,3008
2756,2017/11/30,9:23:01,4.62E+00,0,10,3009,1501,3009
2757,2017/11/30,9:23:01,4.62E+00,1,9,3009,1501,3009
2758,2017/11/30,9:23:01,4.62E+00,2,8,3008,1501,3008
2759,2017/11/30,9:23:01,4.62E+00,2,7,3009,1501,3009
2760,2017/11/30,9:23:01,4.62E+00,2,7,3010,1502,3010
2761,2017/11/30,9:23:01,4.62E+00,2,7,3010,1502,3010
2762,2017/11/30,9:23:01,4.62E+00,1,6,3010,1502,3010
2763,2017/11/30,9:23:01,4.62E+00,3,5,3009,1502,3009
2764,2017/11/30,9:23:01,4.62E+00,3,6,3008,1503,3008
2765,2017/11/30,9:23:01,4.62E+00,1,8,3009,1503,3009
2766,2017/11/30,9:23:01,4.62E+00,1,8,3012,1503,3012
2767,2017/11/30,9:23:01,4.62E+00,0,9,3013,1503,3013
2768,2017/11/30,9:23:01,4.62E+00,-1,10,3014,1504,3014
2769,2017/11/30,9:23:01,4.62E+00,0,10,3017,1506,3017
2770,2017/11/30,9:23:01,4.62E+00,0,9,3017,1508,3017
2771,2017/11/30,9:23:01,4.62E+00,0,9,3019,1510,3019
2772,2017/11/30,9:23:01,4.62E+00,1,8,3020,1513,3020
2773,2017/11/30,9:23:01,4.62E+00,2,7,3022,1516,3022
2774,2017/11/30,9:23:01,4.62E+00,2,5,3022,1519,3022
2775,2017/11/30,9:23:01,4.62E+00,4,6,3025,1521,3025
2776,2017/11/30,9:23:01,4.62E+00,3,6,3025,1524,3025
2777,2017/11/30,9:23:01,4.62E+00,2,6,3028,1527,3028
2778,2017/11/30,9:23:01,4.62E+00,0,7,3030,1529,3030
2779,2017/11/30,9:23:01,4.62E+00,-1,8,3033,1531,3033
2780,2017/11/30,9:23:01,4.62E+00,-1,9,3034,1533,3034
2781,2017/11/30,9:23:01,4.62E+00,0,9,3036,1535,3036
2782,2017/11/30,9:23:01,4.62E+00,1,9,3036,1537,3036
2783,2017/11/30,9:23:01,4.62E+00,1,9,3037,1540,3037
2784,2017/11/30,9:23:01,4.62E+00,2,8,3038,1542,3038
2785,2017/11/30,9:23:01,4.62E+00,1,7,3039,1545,3039
2786,2017/11/30,9:23:01,4.62E+00,1,8,3037,1547,3037
2787,2017/11/30,9:23:01,4.62E+00,2,8,3037,1549,3037
2788,2017/11/30,9:23:01,4.62E+00,3,9,3038,1550,3038
2789,2017/11/30,9:23:01,4.62E+00,1,9,3039,1550,3039
2790,2017/11/30,9:23:01,4.62E+00,-1,9,3041,1551,3041
2791,2017/11/30,9:23:01,4.62E+00,-1,9,3044,1551,3044
2792,2017/11/30,9:23:01,4.62E+00,0,8,3045,1551,3045
2793,2017/11/30,9:23:01,4.62E+00,0,7,3045,1552,3045
2794,2017/11/30,9:23:01,4.62E+00,1,6,3044,1552,3044
2795,2017/11/30,9:23:01,4.62E+00,2,5,3042,1552,3042
2796,2017/11/30,9:23:01,4.62E+00,2,5,3041,1552,3041
2797,2017/11/30,9:23:01,4.62E+00,1,5,3039,1552,3039
2798,2017/11/30,9:23:01,4.62E+00,0,6,3036,1553,3036
2799,2017/11/30,9:23:01,4.62E+00,1,7,3032,1553,3032
2800,2017/11/30,9:23:01,4.62E+00,1,8,3028,1553,3028
2801,2017/11/30,9:23:01,4.62E+00,1,9,3025,1553,3025
2802,2017/11/30,9:23:01,4.62E+00,-1,11,3025,1552,3025
2803,2017/11/30,9:23:01,4.62E+00,-1,11,3024,1552,3024
2804,2017/11/30,9:23:01,4.62E+00,-1,11,3024,1552,3024
2805,2017/11/30,9:23:01,4.62E+00,1,9,3025,1552,3025
2806,2017/11/30,9:23:01,4.62E+00,1,8,3024,1552,3024
2807,2017/11/30,9:23:01,4.62E+00,2,8,3024,1551,3024
2808,2017/11/30,9:23:01,4.62E+00,2,7,3023,1551,3023
2809,2017/11/30,9:23:01,4.62E+00,1,7,3023,1551,3023
2810,2017/11/30,9:23:01,4.62E+00,0,8,3022,1551,3022
