"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
773,2017/11/30,09:29:47,1.284706E+01,10,2881,1264,13,2881
774,2017/11/30,09:29:47,1.284706E+01,10,2881,1262,15,2881
775,2017/11/30,09:29:47,1.284706E+01,9,2880,1261,16,2880
776,2017/11/30,09:29:47,1.284706E+01,8,2878,1261,15,2878
777,2017/11/30,09:29:47,1.284706E+01,6,2877,1262,14,2877
778,2017/11/30,09:29:47,1.284706E+01,7,2875,1263,13,2875
779,2017/11/30,09:29:47,1.284706E+01,6,2871,1262,14,2871
780,2017/11/30,09:29:47,1.284706E+01,8,2866,1257,13,2866
781,2017/11/30,09:29:47,1.284706E+01,7,2862,1254,12,2862
782,2017/11/30,09:29:47,1.284706E+01,7,2861,1254,11,2861
783,2017/11/30,09:29:47,1.284706E+01,8,2864,1254,11,2864
784,2017/11/30,09:29:47,1.284706E+01,8,2865,1251,10,2865
785,2017/11/30,09:29:47,1.284706E+01,9,2862,1248,11,2862
786,2017/11/30,09:29:47,1.284706E+01,8,2856,1241,11,2856
787,2017/11/30,09:29:47,1.284706E+01,8,2850,1237,10,2850
788,2017/11/30,09:29:47,1.284706E+01,10,2846,1234,10,2846
789,2017/11/30,09:29:47,1.284706E+01,8,2845,1235,11,2845
790,2017/11/30,09:29:47,1.284706E+01,9,2846,1234,11,2846
791,2017/11/30,09:29:47,1.284706E+01,8,2845,1232,11,2845
792,2017/11/30,09:29:47,1.284706E+01,8,2841,1231,11,2841
793,2017/11/30,09:29:47,1.284706E+01,8,2834,1232,11,2834
794,2017/11/30,09:29:47,1.284706E+01,8,2828,1231,11,2828
795,2017/11/30,09:29:47,1.284706E+01,9,2825,1231,11,2825
796,2017/11/30,09:29:47,1.284706E+01,7,2823,1230,11,2823
797,2017/11/30,09:29:47,1.284706E+01,9,2822,1227,11,2822
798,2017/11/30,09:29:47,1.284706E+01,10,2818,1222,11,2818
799,2017/11/30,09:29:47,1.284706E+01,10,2812,1218,10,2812
800,2017/11/30,09:29:47,1.284706E+01,11,2805,1216,11,2805
801,2017/11/30,09:29:47,1.284706E+01,12,2799,1215,11,2799
802,2017/11/30,09:29:47,1.284706E+01,11,2797,1215,11,2797
803,2017/11/30,09:29:47,1.284706E+01,9,2796,1210,11,2796
804,2017/11/30,09:29:47,1.284706E+01,9,2796,1206,10,2796
805,2017/11/30,09:29:47,1.284706E+01,9,2795,1207,10,2795
806,2017/11/30,09:29:47,1.284706E+01,9,2794,1212,11,2794
807,2017/11/30,09:29:47,1.284706E+01,10,2796,1215,10,2796
808,2017/11/30,09:29:47,1.284706E+01,9,2799,1216,11,2799
809,2017/11/30,09:29:47,1.284706E+01,8,2803,1219,10,2803
810,2017/11/30,09:29:47,1.284706E+01,5,2803,1224,11,2803
811,2017/11/30,09:29:47,1.284706E+01,6,2799,1224,11,2799
812,2017/11/30,09:29:47,1.284706E+01,8,2792,1227,10,2792
813,2017/11/30,09:29:47,1.284706E+01,8,2783,1251,10,2783
814,2017/11/30,09:29:47,1.284706E+01,9,2775,1290,9,2775
815,2017/11/30,09:29:47,1.284706E+01,9,2765,1337,10,2765
816,2017/11/30,09:29:47,1.284706E+01,11,2760,1405,8,2760
817,2017/11/30,09:29:47,1.284706E+01,9,2759,1490,9,2759
818,2017/11/30,09:29:47,1.284706E+01,9,2760,1595,12,2760
819,2017/11/30,09:29:47,1.284706E+01,9,2763,1704,20,2763
820,2017/11/30,09:29:47,1.284706E+01,6,2765,1800,40,2765
821,2017/11/30,09:29:47,1.284706E+01,6,2759,1892,59,2759
822,2017/11/30,09:29:47,1.284706E+01,5,2748,1986,84,2748
823,2017/11/30,09:29:47,1.284706E+01,9,2735,2036,115,2735
824,2017/11/30,09:29:47,1.284706E+01,10,2723,2067,151,2723
825,2017/11/30,09:29:47,1.284706E+01,9,2712,2106,202,2712
826,2017/11/30,09:29:47,1.284706E+01,9,2703,2160,276,2703
827,2017/11/30,09:29:47,1.284706E+01,7,2691,2214,341,2691
828,2017/11/30,09:29:47,1.284706E+01,9,2683,2264,407,2683
829,2017/11/30,09:29:47,1.284706E+01,9,2676,2303,465,2676
830,2017/11/30,09:29:47,1.284706E+01,7,2668,2357,519,2668
831,2017/11/30,09:29:47,1.284706E+01,7,2654,2419,575,2654
832,2017/11/30,09:29:47,1.284706E+01,7,2634,2468,645,2634
833,2017/11/30,09:29:47,1.284706E+01,10,2600,2496,705,2600
834,2017/11/30,09:29:47,1.284706E+01,10,2565,2516,765,2565
835,2017/11/30,09:29:47,1.284706E+01,10,2521,2537,820,2537
836,2017/11/30,09:29:47,1.284706E+01,8,2471,2565,877,2565
837,2017/11/30,09:29:47,1.284706E+01,7,2414,2591,932,2591
838,2017/11/30,09:29:47,1.284706E+01,8,2355,2605,999,2605
839,2017/11/30,09:29:47,1.284706E+01,6,2281,2613,1056,2613
840,2017/11/30,09:29:47,1.284706E+01,8,2223,2631,1110,2631
841,2017/11/30,09:29:47,1.284706E+01,8,2162,2659,1159,2659
842,2017/11/30,09:29:47,1.284706E+01,8,2098,2696,1202,2696
843,2017/11/30,09:29:47,1.284706E+01,9,2027,2726,1240,2726
844,2017/11/30,09:29:47,1.284706E+01,9,1951,2739,1279,2739
845,2017/11/30,09:29:47,1.284706E+01,10,1845,2742,1306,2742
846,2017/11/30,09:29:47,1.284706E+01,9,1754,2746,1329,2746
847,2017/11/30,09:29:47,1.284706E+01,9,1659,2754,1349,2754
848,2017/11/30,09:29:47,1.284706E+01,8,1559,2761,1369,2761
849,2017/11/30,09:29:47,1.284706E+01,7,1458,2758,1388,2758
850,2017/11/30,09:29:47,1.284706E+01,9,1357,2748,1409,2748
851,2017/11/30,09:29:47,1.284706E+01,8,1233,2737,1421,2737
852,2017/11/30,09:29:47,1.284706E+01,11,1130,2725,1429,2725
853,2017/11/30,09:29:47,1.284706E+01,9,1024,2712,1430,2712
854,2017/11/30,09:29:47,1.284706E+01,9,911,2698,1427,2698
855,2017/11/30,09:29:47,1.284706E+01,10,791,2686,1417,2686
856,2017/11/30,09:29:47,1.284706E+01,8,664,2679,1403,2679
857,2017/11/30,09:29:47,1.284706E+01,8,497,2678,1389,2678
858,2017/11/30,09:29:47,1.284706E+01,6,360,2676,1377,2676
859,2017/11/30,09:29:47,1.284706E+01,8,220,2672,1363,2672
860,2017/11/30,09:29:47,1.284706E+01,9,82,2670,1349,2670
861,2017/11/30,09:29:47,1.284706E+01,11,-24,2670,1335,2670
862,2017/11/30,09:29:47,1.284706E+01,13,-66,2671,1322,2671
863,2017/11/30,09:29:47,1.284706E+01,10,-52,2671,1312,2671
864,2017/11/30,09:29:47,1.284706E+01,10,-38,2666,1303,2666
865,2017/11/30,09:29:47,1.284706E+01,7,-36,2662,1295,2662
866,2017/11/30,09:29:47,1.284706E+01,7,-26,2658,1289,2658
867,2017/11/30,09:29:47,1.284706E+01,8,-7,2655,1285,2655
868,2017/11/30,09:29:47,1.284706E+01,8,-9,2655,1281,2655
869,2017/11/30,09:29:47,1.284706E+01,12,-42,2658,1279,2658
870,2017/11/30,09:29:47,1.284706E+01,11,-43,2662,1278,2662
871,2017/11/30,09:29:47,1.284706E+01,12,0,2663,1273,2663
872,2017/11/30,09:29:47,1.284706E+01,11,69,2660,1269,2660
873,2017/11/30,09:29:47,1.284706E+01,11,120,2655,1266,2655
874,2017/11/30,09:29:47,1.284706E+01,11,138,2652,1267,2652
875,2017/11/30,09:29:47,1.284706E+01,9,139,2654,1269,2654
876,2017/11/30,09:29:47,1.284706E+01,8,157,2659,1268,2659
877,2017/11/30,09:29:47,1.284706E+01,6,206,2655,1264,2655
878,2017/11/30,09:29:47,1.284706E+01,9,271,2647,1257,2647
879,2017/11/30,09:29:47,1.284706E+01,11,326,2640,1251,2640
880,2017/11/30,09:29:47,1.284706E+01,8,347,2644,1252,2644
881,2017/11/30,09:29:47,1.284706E+01,4,325,2654,1258,2654
882,2017/11/30,09:29:47,1.284706E+01,-4,290,2666,1262,2666
883,2017/11/30,09:29:47,1.284706E+01,-8,262,2672,1263,2672
884,2017/11/30,09:29:47,1.284706E+01,-10,248,2675,1262,2675
885,2017/11/30,09:29:47,1.284706E+01,-3,243,2679,1261,2679
886,2017/11/30,09:29:47,1.284706E+01,5,234,2683,1266,2683
887,2017/11/30,09:29:47,1.284706E+01,12,209,2688,1271,2688
888,2017/11/30,09:29:47,1.284706E+01,14,183,2688,1275,2688
889,2017/11/30,09:29:47,1.284706E+01,10,166,2686,1276,2686
890,2017/11/30,09:29:47,1.284706E+01,12,161,2681,1276,2681
891,2017/11/30,09:29:47,1.284706E+01,10,153,2678,1275,2678
892,2017/11/30,09:29:47,1.284706E+01,9,116,2676,1273,2676
893,2017/11/30,09:29:47,1.284706E+01,9,15,2674,1274,2674
894,2017/11/30,09:29:47,1.284706E+01,7,-51,2677,1273,2677
895,2017/11/30,09:29:47,1.284706E+01,7,-62,2683,1272,2683
896,2017/11/30,09:29:47,1.284706E+01,6,-37,2688,1271,2688
897,2017/11/30,09:29:47,1.284706E+01,6,-10,2692,1270,2692
898,2017/11/30,09:29:47,1.284706E+01,8,2,2695,1268,2695
899,2017/11/30,09:29:47,1.284706E+01,8,44,2699,1270,2699
900,2017/11/30,09:29:47,1.284706E+01,9,98,2707,1272,2707
901,2017/11/30,09:29:47,1.284706E+01,8,121,2712,1275,2712
902,2017/11/30,09:29:47,1.284706E+01,10,105,2714,1277,2714
903,2017/11/30,09:29:47,1.284706E+01,9,80,2713,1280,2713
904,2017/11/30,09:29:47,1.284706E+01,8,74,2713,1286,2713
905,2017/11/30,09:29:47,1.284706E+01,9,96,2715,1293,2715
906,2017/11/30,09:29:47,1.284706E+01,9,115,2722,1300,2722
907,2017/11/30,09:29:47,1.284706E+01,10,121,2729,1307,2729
908,2017/11/30,09:29:47,1.284706E+01,10,114,2739,1313,2739
909,2017/11/30,09:29:47,1.284706E+01,11,97,2749,1318,2749
910,2017/11/30,09:29:47,1.284706E+01,9,75,2756,1322,2756
911,2017/11/30,09:29:47,1.284706E+01,9,32,2757,1324,2757
912,2017/11/30,09:29:47,1.284706E+01,11,-10,2756,1326,2756
913,2017/11/30,09:29:47,1.284706E+01,11,-36,2758,1327,2758
914,2017/11/30,09:29:47,1.284706E+01,13,-38,2762,1329,2762
915,2017/11/30,09:29:47,1.284706E+01,11,-25,2767,1331,2767
916,2017/11/30,09:29:47,1.284706E+01,11,-14,2769,1332,2769
917,2017/11/30,09:29:47,1.284706E+01,11,-8,2772,1332,2772
918,2017/11/30,09:29:47,1.284706E+01,10,-3,2776,1334,2776
919,2017/11/30,09:29:47,1.284706E+01,10,0,2781,1334,2781
920,2017/11/30,09:29:47,1.284706E+01,8,-1,2785,1332,2785
921,2017/11/30,09:29:47,1.284706E+01,7,1,2785,1333,2785
922,2017/11/30,09:29:47,1.284706E+01,7,9,2782,1333,2782
923,2017/11/30,09:29:47,1.284706E+01,7,19,2779,1331,2779
924,2017/11/30,09:29:47,1.284706E+01,8,22,2780,1330,2780
925,2017/11/30,09:29:47,1.284706E+01,7,15,2785,1330,2785
926,2017/11/30,09:29:47,1.284706E+01,8,-3,2792,1333,2792
927,2017/11/30,09:29:47,1.284706E+01,8,-24,2801,1337,2801
928,2017/11/30,09:29:47,1.284706E+01,9,-36,2807,1343,2807
929,2017/11/30,09:29:47,1.284706E+01,10,-28,2813,1348,2813
930,2017/11/30,09:29:47,1.284706E+01,12,-9,2825,1355,2825
931,2017/11/30,09:29:47,1.284706E+01,13,15,2833,1364,2833
932,2017/11/30,09:29:47,1.284706E+01,10,47,2843,1375,2843
933,2017/11/30,09:29:47,1.284706E+01,10,81,2851,1387,2851
934,2017/11/30,09:29:47,1.284706E+01,8,107,2858,1400,2858
935,2017/11/30,09:29:47,1.284706E+01,7,103,2862,1410,2862
936,2017/11/30,09:29:47,1.284706E+01,7,77,2870,1420,2870
937,2017/11/30,09:29:47,1.284706E+01,7,42,2878,1430,2878
938,2017/11/30,09:29:47,1.284706E+01,7,17,2888,1441,2888
939,2017/11/30,09:29:47,1.284706E+01,8,4,2894,1450,2894
940,2017/11/30,09:29:47,1.284706E+01,10,2,2895,1458,2895
941,2017/11/30,09:29:47,1.284706E+01,10,4,2895,1461,2895
942,2017/11/30,09:29:47,1.284706E+01,11,6,2899,1463,2899
943,2017/11/30,09:29:47,1.284706E+01,12,3,2905,1466,2905
944,2017/11/30,09:29:47,1.284706E+01,10,-3,2909,1469,2909
945,2017/11/30,09:29:47,1.284706E+01,10,-10,2911,1471,2911
946,2017/11/30,09:29:47,1.284706E+01,9,-13,2912,1473,2912
947,2017/11/30,09:29:47,1.284706E+01,11,-11,2914,1472,2914
948,2017/11/30,09:29:47,1.284706E+01,12,-5,2918,1473,2918
949,2017/11/30,09:29:47,1.284706E+01,13,4,2918,1474,2918
950,2017/11/30,09:29:47,1.284706E+01,12,14,2920,1478,2920
951,2017/11/30,09:29:47,1.284706E+01,10,18,2922,1484,2922
952,2017/11/30,09:29:47,1.284706E+01,9,17,2925,1494,2925
953,2017/11/30,09:29:47,1.284706E+01,7,12,2930,1501,2930
954,2017/11/30,09:29:47,1.284706E+01,7,12,2936,1506,2936
955,2017/11/30,09:29:47,1.284706E+01,7,16,2937,1511,2937
956,2017/11/30,09:29:47,1.284706E+01,6,24,2935,1513,2935
957,2017/11/30,09:29:47,1.284706E+01,9,32,2930,1515,2930
958,2017/11/30,09:29:47,1.284706E+01,11,38,2928,1517,2928
959,2017/11/30,09:29:47,1.284706E+01,14,40,2930,1518,2930
960,2017/11/30,09:29:47,1.284706E+01,13,35,2936,1520,2936
961,2017/11/30,09:29:47,1.284706E+01,10,26,2939,1523,2939
962,2017/11/30,09:29:47,1.284706E+01,9,13,2940,1524,2940
963,2017/11/30,09:29:47,1.284706E+01,7,3,2942,1524,2942
964,2017/11/30,09:29:47,1.284706E+01,9,-1,2947,1521,2947
965,2017/11/30,09:29:47,1.284706E+01,8,2,2950,1520,2950
966,2017/11/30,09:29:47,1.284706E+01,10,8,2950,1519,2950
967,2017/11/30,09:29:47,1.284706E+01,9,10,2946,1519,2946
968,2017/11/30,09:29:47,1.284706E+01,7,8,2943,1518,2943
969,2017/11/30,09:29:47,1.284706E+01,9,4,2941,1518,2941
970,2017/11/30,09:29:47,1.284706E+01,10,-1,2941,1518,2941
971,2017/11/30,09:29:47,1.284706E+01,10,-5,2939,1518,2939
972,2017/11/30,09:29:47,1.284706E+01,9,-4,2935,1519,2935
973,2017/11/30,09:29:47,1.284706E+01,8,0,2933,1520,2933
974,2017/11/30,09:29:47,1.284706E+01,9,6,2935,1523,2935
975,2017/11/30,09:29:47,1.284706E+01,9,10,2938,1527,2938
976,2017/11/30,09:29:47,1.284706E+01,11,13,2939,1532,2939
977,2017/11/30,09:29:47,1.284706E+01,10,12,2941,1539,2941
978,2017/11/30,09:29:47,1.284706E+01,10,12,2943,1546,2943
979,2017/11/30,09:29:47,1.284706E+01,9,10,2947,1553,2947
980,2017/11/30,09:29:47,1.284706E+01,6,10,2950,1560,2950
981,2017/11/30,09:29:47,1.284706E+01,9,11,2953,1566,2953
982,2017/11/30,09:29:47,1.284706E+01,9,11,2955,1571,2955
983,2017/11/30,09:29:47,1.284706E+01,12,11,2957,1575,2957
984,2017/11/30,09:29:47,1.284706E+01,11,12,2956,1576,2956
985,2017/11/30,09:29:47,1.284706E+01,9,12,2954,1576,2954
986,2017/11/30,09:29:47,1.284706E+01,9,11,2951,1574,2951
987,2017/11/30,09:29:47,1.284706E+01,8,9,2952,1571,2952
988,2017/11/30,09:29:47,1.284706E+01,11,9,2957,1569,2957
989,2017/11/30,09:29:47,1.284706E+01,9,10,2962,1569,2962
990,2017/11/30,09:29:47,1.284706E+01,13,15,2966,1570,2966
991,2017/11/30,09:29:47,1.284706E+01,12,19,2969,1571,2969
992,2017/11/30,09:29:47,1.284706E+01,12,24,2972,1571,2972
993,2017/11/30,09:29:47,1.284706E+01,11,24,2973,1571,2973
994,2017/11/30,09:29:47,1.284706E+01,11,19,2972,1571,2972
995,2017/11/30,09:29:47,1.284706E+01,11,12,2971,1572,2971
996,2017/11/30,09:29:47,1.284706E+01,9,8,2973,1574,2973
997,2017/11/30,09:29:47,1.284706E+01,7,6,2977,1577,2977
998,2017/11/30,09:29:47,1.284706E+01,8,5,2982,1581,2982
999,2017/11/30,09:29:47,1.284706E+01,7,2,2984,1584,2984
1000,2017/11/30,09:29:47,1.284706E+01,11,2,2984,1586,2984
1001,2017/11/30,09:29:47,1.284706E+01,12,3,2984,1589,2984
1002,2017/11/30,09:29:47,1.284706E+01,13,4,2984,1592,2984
1003,2017/11/30,09:29:47,1.284706E+01,12,6,2982,1596,2982
1004,2017/11/30,09:29:47,1.284706E+01,9,7,2977,1599,2977
1005,2017/11/30,09:29:47,1.284706E+01,10,6,2970,1600,2970
1006,2017/11/30,09:29:47,1.284706E+01,9,4,2961,1599,2961
1007,2017/11/30,09:29:47,1.284706E+01,10,4,2953,1598,2953
1008,2017/11/30,09:29:47,1.284706E+01,9,10,2944,1597,2944
1009,2017/11/30,09:29:47,1.284706E+01,7,21,2946,1598,2946
1010,2017/11/30,09:29:47,1.284706E+01,8,35,2959,1599,2959
1011,2017/11/30,09:29:47,1.284706E+01,8,49,2977,1602,2977
1012,2017/11/30,09:29:47,1.284706E+01,9,63,2997,1603,2997
1013,2017/11/30,09:29:47,1.284706E+01,9,77,3017,1604,3017
1014,2017/11/30,09:29:47,1.284706E+01,10,79,3033,1604,3033
1015,2017/11/30,09:29:47,1.284706E+01,8,69,3033,1601,3033
1016,2017/11/30,09:29:47,1.284706E+01,8,43,3022,1597,3022
1017,2017/11/30,09:29:47,1.284706E+01,9,8,3005,1595,3005
1018,2017/11/30,09:29:47,1.284706E+01,9,-25,2988,1598,2988
1019,2017/11/30,09:29:47,1.284706E+01,12,-41,2977,1603,2977
1020,2017/11/30,09:29:47,1.284706E+01,13,-38,2975,1608,2975
1021,2017/11/30,09:29:47,1.284706E+01,12,-31,2983,1613,2983
1022,2017/11/30,09:29:47,1.284706E+01,11,-22,2999,1618,2999
1023,2017/11/30,09:29:47,1.284706E+01,9,-7,3019,1624,3019
1024,2017/11/30,09:29:47,1.284706E+01,9,13,3038,1635,3038
1025,2017/11/30,09:29:47,1.284706E+01,6,38,3047,1643,3047
1026,2017/11/30,09:29:47,1.284706E+01,8,49,3043,1648,3043
1027,2017/11/30,09:29:47,1.284706E+01,7,51,3033,1650,3033
1028,2017/11/30,09:29:47,1.284706E+01,8,45,3018,1651,3018
1029,2017/11/30,09:29:47,1.284706E+01,11,33,3002,1650,3002
1030,2017/11/30,09:29:47,1.284706E+01,11,18,2987,1648,2987
1031,2017/11/30,09:29:47,1.284706E+01,12,2,2975,1648,2975
1032,2017/11/30,09:29:47,1.284706E+01,10,-8,2974,1647,2974
1033,2017/11/30,09:29:47,1.284706E+01,9,-11,2980,1647,2980
1034,2017/11/30,09:29:47,1.284706E+01,8,-7,2991,1646,2991
1035,2017/11/30,09:29:47,1.284706E+01,9,3,3000,1644,3000
1036,2017/11/30,09:29:47,1.284706E+01,12,15,3009,1640,3009
1037,2017/11/30,09:29:47,1.284706E+01,10,28,3016,1636,3016
1038,2017/11/30,09:29:47,1.284706E+01,11,34,3021,1634,3021
1039,2017/11/30,09:29:47,1.284706E+01,9,34,3020,1636,3020
1040,2017/11/30,09:29:47,1.284706E+01,9,27,3014,1638,3014
1041,2017/11/30,09:29:47,1.284706E+01,11,18,3008,1641,3008
1042,2017/11/30,09:29:47,1.284706E+01,8,10,3003,1645,3003
1043,2017/11/30,09:29:47,1.284706E+01,9,6,2999,1646,2999
1044,2017/11/30,09:29:47,1.284706E+01,8,8,2994,1647,2994
1045,2017/11/30,09:29:47,1.284706E+01,9,9,2990,1647,2990
1046,2017/11/30,09:29:47,1.284706E+01,8,12,2991,1647,2991
1047,2017/11/30,09:29:47,1.284706E+01,9,11,2995,1647,2995
1048,2017/11/30,09:29:47,1.284706E+01,10,8,3002,1646,3002
1049,2017/11/30,09:29:47,1.284706E+01,9,4,3009,1645,3009
1050,2017/11/30,09:29:47,1.284706E+01,11,1,3014,1645,3014
1051,2017/11/30,09:29:47,1.284706E+01,10,-2,3015,1645,3015
1052,2017/11/30,09:29:47,1.284706E+01,11,-4,3016,1647,3016
1053,2017/11/30,09:29:47,1.284706E+01,12,-2,3014,1648,3014
1054,2017/11/30,09:29:47,1.284706E+01,10,2,3010,1650,3010
1055,2017/11/30,09:29:47,1.284706E+01,10,8,3002,1650,3002
1056,2017/11/30,09:29:47,1.284706E+01,8,14,2997,1650,2997
1057,2017/11/30,09:29:47,1.284706E+01,8,18,2998,1650,2998
1058,2017/11/30,09:29:47,1.284706E+01,6,25,3002,1649,3002
1059,2017/11/30,09:29:47,1.284706E+01,7,33,3006,1649,3006
1060,2017/11/30,09:29:47,1.284706E+01,9,40,3009,1650,3009
1061,2017/11/30,09:29:47,1.284706E+01,7,41,3011,1650,3011
1062,2017/11/30,09:29:47,1.284706E+01,9,34,3012,1650,3012
1063,2017/11/30,09:29:47,1.284706E+01,7,25,3016,1650,3016
1064,2017/11/30,09:29:47,1.284706E+01,10,15,3019,1651,3019
1065,2017/11/30,09:29:47,1.284706E+01,12,9,3021,1652,3021
1066,2017/11/30,09:29:47,1.284706E+01,11,4,3020,1654,3020
1067,2017/11/30,09:29:47,1.284706E+01,10,-2,3022,1655,3022
1068,2017/11/30,09:29:47,1.284706E+01,7,-4,3028,1657,3028
1069,2017/11/30,09:29:47,1.284706E+01,7,-3,3036,1661,3036
1070,2017/11/30,09:29:47,1.284706E+01,9,-1,3041,1665,3041
1071,2017/11/30,09:29:47,1.284706E+01,11,1,3043,1669,3043
1072,2017/11/30,09:29:47,1.284706E+01,13,1,3044,1675,3044
1073,2017/11/30,09:29:47,1.284706E+01,10,1,3046,1680,3046
1074,2017/11/30,09:29:47,1.284706E+01,11,4,3046,1684,3046
1075,2017/11/30,09:29:47,1.284706E+01,9,9,3046,1687,3046
1076,2017/11/30,09:29:47,1.284706E+01,9,12,3043,1688,3043
1077,2017/11/30,09:29:47,1.284706E+01,8,12,3036,1688,3036
1078,2017/11/30,09:29:47,1.284706E+01,8,13,3030,1689,3030
1079,2017/11/30,09:29:47,1.284706E+01,10,15,3029,1689,3029
1080,2017/11/30,09:29:47,1.284706E+01,10,17,3032,1690,3032
1081,2017/11/30,09:29:47,1.284706E+01,12,17,3033,1694,3033
1082,2017/11/30,09:29:47,1.284706E+01,10,16,3032,1697,3032
1083,2017/11/30,09:29:47,1.284706E+01,10,11,3031,1700,3031
1084,2017/11/30,09:29:47,1.284706E+01,9,5,3033,1703,3033
1085,2017/11/30,09:29:47,1.284706E+01,9,2,3033,1704,3033
1086,2017/11/30,09:29:47,1.284706E+01,10,1,3025,1704,3025
1087,2017/11/30,09:29:47,1.284706E+01,8,0,3014,1700,3014
1088,2017/11/30,09:29:47,1.284706E+01,9,-1,3003,1695,3003
1089,2017/11/30,09:29:47,1.284706E+01,10,-1,2996,1690,2996
1090,2017/11/30,09:29:47,1.284706E+01,10,2,2992,1684,2992
1091,2017/11/30,09:29:47,1.284706E+01,11,17,2992,1683,2992
1092,2017/11/30,09:29:47,1.284706E+01,8,35,2998,1685,2998
1093,2017/11/30,09:29:47,1.284706E+01,8,55,3010,1692,3010
1094,2017/11/30,09:29:47,1.284706E+01,7,68,3028,1702,3028
1095,2017/11/30,09:29:47,1.284706E+01,9,76,3049,1714,3049
1096,2017/11/30,09:29:47,1.284706E+01,10,76,3068,1728,3068
1097,2017/11/30,09:29:47,1.284706E+01,11,67,3083,1734,3083
1098,2017/11/30,09:29:47,1.284706E+01,12,43,3083,1737,3083
1099,2017/11/30,09:29:47,1.284706E+01,10,7,3077,1737,3077
1100,2017/11/30,09:29:47,1.284706E+01,8,-27,3072,1734,3072
1101,2017/11/30,09:29:47,1.284706E+01,8,-43,3071,1731,3071
1102,2017/11/30,09:29:47,1.284706E+01,9,-42,3071,1727,3071
1103,2017/11/30,09:29:47,1.284706E+01,10,-35,3068,1724,3068
1104,2017/11/30,09:29:47,1.284706E+01,9,-27,3065,1723,3065
1105,2017/11/30,09:29:47,1.284706E+01,9,-11,3066,1726,3066
1106,2017/11/30,09:29:47,1.284706E+01,8,14,3069,1731,3069
1107,2017/11/30,09:29:47,1.284706E+01,10,40,3068,1739,3068
1108,2017/11/30,09:29:47,1.284706E+01,8,59,3062,1751,3062
1109,2017/11/30,09:29:47,1.284706E+01,7,71,3059,1759,3059
1110,2017/11/30,09:29:47,1.284706E+01,5,71,3059,1765,3059
1111,2017/11/30,09:29:47,1.284706E+01,4,64,3058,1766,3058
1112,2017/11/30,09:29:47,1.284706E+01,6,55,3049,1763,3049
1113,2017/11/30,09:29:47,1.284706E+01,8,43,3036,1756,3036
1114,2017/11/30,09:29:47,1.284706E+01,11,27,3023,1746,3023
1115,2017/11/30,09:29:47,1.284706E+01,10,5,3011,1738,3011
1116,2017/11/30,09:29:47,1.284706E+01,10,-6,3006,1731,3006
1117,2017/11/30,09:29:47,1.284706E+01,9,-8,3005,1727,3005
1118,2017/11/30,09:29:47,1.284706E+01,8,-4,3008,1725,3008
1119,2017/11/30,09:29:47,1.284706E+01,9,1,3012,1727,3012
1120,2017/11/30,09:29:47,1.284706E+01,10,7,3017,1732,3017
1121,2017/11/30,09:29:47,1.284706E+01,11,10,3025,1737,3025
1122,2017/11/30,09:29:47,1.284706E+01,12,8,3031,1740,3031
1123,2017/11/30,09:29:47,1.284706E+01,10,2,3035,1741,3035
1124,2017/11/30,09:29:47,1.284706E+01,11,-3,3036,1740,3036
1125,2017/11/30,09:29:47,1.284706E+01,9,-7,3032,1739,3032
1126,2017/11/30,09:29:47,1.284706E+01,10,-7,3027,1736,3027
1127,2017/11/30,09:29:47,1.284706E+01,8,-1,3022,1731,3022
1128,2017/11/30,09:29:47,1.284706E+01,7,5,3020,1725,3020
1129,2017/11/30,09:29:47,1.284706E+01,5,10,3018,1720,3018
1130,2017/11/30,09:29:47,1.284706E+01,4,14,3016,1718,3016
1131,2017/11/30,09:29:47,1.284706E+01,8,15,3014,1718,3014
1132,2017/11/30,09:29:47,1.284706E+01,9,14,3013,1721,3013
1133,2017/11/30,09:29:47,1.284706E+01,13,8,3012,1724,3012
1134,2017/11/30,09:29:47,1.284706E+01,13,3,3013,1729,3013
1135,2017/11/30,09:29:47,1.284706E+01,10,2,3018,1731,3018
1136,2017/11/30,09:29:47,1.284706E+01,10,6,3022,1735,3022
1137,2017/11/30,09:29:47,1.284706E+01,9,11,3022,1738,3022
1138,2017/11/30,09:29:47,1.284706E+01,9,16,3020,1742,3020
1139,2017/11/30,09:29:47,1.284706E+01,7,18,3020,1743,3020
1140,2017/11/30,09:29:47,1.284706E+01,7,18,3022,1742,3022
1141,2017/11/30,09:29:47,1.284706E+01,7,18,3021,1740,3021
1142,2017/11/30,09:29:47,1.284706E+01,6,19,3017,1740,3017
1143,2017/11/30,09:29:47,1.284706E+01,9,18,3012,1739,3012
1144,2017/11/30,09:29:47,1.284706E+01,10,15,3011,1736,3011
1145,2017/11/30,09:29:47,1.284706E+01,9,9,3013,1734,3013
1146,2017/11/30,09:29:47,1.284706E+01,8,3,3010,1732,3010
1147,2017/11/30,09:29:47,1.284706E+01,6,-4,3008,1730,3008
1148,2017/11/30,09:29:47,1.284706E+01,8,-10,3007,1730,3007
1149,2017/11/30,09:29:47,1.284706E+01,8,-12,3005,1732,3005
1150,2017/11/30,09:29:47,1.284706E+01,10,-11,3001,1729,3001
1151,2017/11/30,09:29:47,1.284706E+01,11,-5,2996,1721,2996
1152,2017/11/30,09:29:47,1.284706E+01,10,1,2995,1712,2995
