"DATA No","DATE","TIME","³µËÙ","A1","A2","A3","A4","A1-----A4ID1"
381,2017/11/30,09:46:58,7.439817E+00,2479,1329,16,1,2479
382,2017/11/30,09:46:58,7.439817E+00,2484,1332,8,1,2484
383,2017/11/30,09:46:58,7.439817E+00,2493,1336,-2,0,2493
384,2017/11/30,09:46:58,7.439817E+00,2497,1341,-8,0,2497
385,2017/11/30,09:46:58,7.439817E+00,2501,1344,-6,0,2501
386,2017/11/30,09:46:58,7.439817E+00,2493,1347,1,-1,2493
387,2017/11/30,09:46:58,7.439817E+00,2485,1346,9,0,2485
388,2017/11/30,09:46:58,7.439817E+00,2478,1342,9,0,2478
389,2017/11/30,09:46:58,7.439817E+00,2468,1339,7,-1,2468
390,2017/11/30,09:46:58,7.439817E+00,2465,1336,8,0,2465
391,2017/11/30,09:46:58,7.439817E+00,2457,1335,11,0,2457
392,2017/11/30,09:46:58,7.439817E+00,2459,1334,10,0,2459
393,2017/11/30,09:46:58,7.439817E+00,2460,1334,2,1,2460
394,2017/11/30,09:46:58,7.439817E+00,2469,1335,-5,3,2469
395,2017/11/30,09:46:58,7.439817E+00,2480,1337,-8,9,2480
396,2017/11/30,09:46:58,7.439817E+00,2483,1341,-6,15,2483
397,2017/11/30,09:46:58,7.439817E+00,2489,1342,1,19,2489
398,2017/11/30,09:46:58,7.439817E+00,2491,1344,6,16,2491
399,2017/11/30,09:46:58,7.439817E+00,2498,1345,6,10,2498
400,2017/11/30,09:46:58,7.439817E+00,2502,1348,4,5,2502
401,2017/11/30,09:46:58,7.439817E+00,2502,1351,5,4,2502
402,2017/11/30,09:46:58,7.439817E+00,2500,1356,8,2,2500
403,2017/11/30,09:46:58,7.439817E+00,2494,1358,12,4,2494
404,2017/11/30,09:46:58,7.439817E+00,2496,1361,11,2,2496
405,2017/11/30,09:46:58,7.439817E+00,2501,1366,3,2,2501
406,2017/11/30,09:46:58,7.439817E+00,2511,1368,0,3,2511
407,2017/11/30,09:46:58,7.439817E+00,2516,1372,2,3,2516
408,2017/11/30,09:46:58,7.439817E+00,2515,1374,7,4,2515
409,2017/11/30,09:46:58,7.439817E+00,2518,1377,8,3,2518
410,2017/11/30,09:46:58,7.439817E+00,2518,1380,4,3,2518
411,2017/11/30,09:46:58,7.439817E+00,2522,1383,0,4,2522
412,2017/11/30,09:46:58,7.439817E+00,2519,1386,0,3,2519
413,2017/11/30,09:46:58,7.439817E+00,2515,1389,4,4,2515
414,2017/11/30,09:46:58,7.439817E+00,2512,1392,8,3,2512
415,2017/11/30,09:46:58,7.439817E+00,2509,1395,6,2,2509
416,2017/11/30,09:46:58,7.439817E+00,2512,1397,2,3,2512
417,2017/11/30,09:46:58,7.439817E+00,2513,1399,2,2,2513
418,2017/11/30,09:46:58,7.439817E+00,2513,1399,6,3,2513
419,2017/11/30,09:46:58,7.439817E+00,2512,1399,11,2,2512
420,2017/11/30,09:46:58,7.439817E+00,2510,1400,12,2,2510
421,2017/11/30,09:46:58,7.439817E+00,2517,1401,7,3,2517
422,2017/11/30,09:46:58,7.439817E+00,2525,1403,1,2,2525
423,2017/11/30,09:46:58,7.439817E+00,2532,1404,-3,2,2532
424,2017/11/30,09:46:58,7.439817E+00,2531,1406,-1,2,2531
425,2017/11/30,09:46:58,7.439817E+00,2528,1407,0,2,2528
426,2017/11/30,09:46:58,7.439817E+00,2531,1405,0,3,2531
427,2017/11/30,09:46:58,7.439817E+00,2534,1402,-4,3,2534
428,2017/11/30,09:46:58,7.439817E+00,2538,1402,-5,4,2538
429,2017/11/30,09:46:58,7.439817E+00,2535,1399,0,3,2535
430,2017/11/30,09:46:58,7.439817E+00,2532,1396,6,3,2532
431,2017/11/30,09:46:58,7.439817E+00,2530,1393,9,3,2530
432,2017/11/30,09:46:58,7.439817E+00,2532,1389,6,3,2532
433,2017/11/30,09:46:58,7.439817E+00,2535,1387,3,3,2535
434,2017/11/30,09:46:58,7.439817E+00,2533,1387,2,3,2533
435,2017/11/30,09:46:58,7.439817E+00,2528,1387,6,3,2528
436,2017/11/30,09:46:58,7.439817E+00,2526,1389,9,2,2526
437,2017/11/30,09:46:58,7.439817E+00,2524,1393,6,2,2524
438,2017/11/30,09:46:58,7.439817E+00,2531,1399,1,2,2531
439,2017/11/30,09:46:58,7.439817E+00,2533,1405,-2,2,2533
440,2017/11/30,09:46:58,7.439817E+00,2533,1412,-1,2,2533
441,2017/11/30,09:46:58,7.439817E+00,2527,1416,5,2,2527
442,2017/11/30,09:46:58,7.439817E+00,2525,1420,8,2,2525
443,2017/11/30,09:46:58,7.439817E+00,2531,1424,5,2,2531
444,2017/11/30,09:46:58,7.439817E+00,2535,1427,3,2,2535
445,2017/11/30,09:46:58,7.439817E+00,2541,1430,4,3,2541
446,2017/11/30,09:46:58,7.439817E+00,2540,1431,8,1,2540
447,2017/11/30,09:46:58,7.439817E+00,2538,1433,12,3,2538
448,2017/11/30,09:46:58,7.439817E+00,2538,1436,9,2,2538
449,2017/11/30,09:46:58,7.439817E+00,2542,1438,4,3,2542
450,2017/11/30,09:46:58,7.439817E+00,2547,1440,0,3,2547
451,2017/11/30,09:46:58,7.439817E+00,2543,1438,0,2,2543
452,2017/11/30,09:46:58,7.439817E+00,2540,1435,3,3,2540
453,2017/11/30,09:46:58,7.439817E+00,2538,1434,2,3,2538
454,2017/11/30,09:46:58,7.439817E+00,2541,1433,-1,3,2541
455,2017/11/30,09:46:58,7.439817E+00,2549,1429,-5,3,2549
456,2017/11/30,09:46:58,7.439817E+00,2548,1426,-4,3,2548
457,2017/11/30,09:46:58,7.439817E+00,2547,1421,0,3,2547
458,2017/11/30,09:46:58,7.439817E+00,2541,1415,5,2,2541
459,2017/11/30,09:46:58,7.439817E+00,2537,1408,6,2,2537
460,2017/11/30,09:46:58,7.439817E+00,2538,1403,4,1,2538
461,2017/11/30,09:46:58,7.439817E+00,2536,1398,3,1,2536
462,2017/11/30,09:46:58,7.439817E+00,2534,1396,5,2,2534
463,2017/11/30,09:46:58,7.439817E+00,2527,1394,9,1,2527
464,2017/11/30,09:46:58,7.439817E+00,2527,1394,11,2,2527
465,2017/11/30,09:46:58,7.439817E+00,2531,1398,6,2,2531
466,2017/11/30,09:46:58,7.439817E+00,2537,1402,1,2,2537
467,2017/11/30,09:46:58,7.439817E+00,2540,1407,0,3,2540
468,2017/11/30,09:46:58,7.439817E+00,2536,1412,4,2,2536
469,2017/11/30,09:46:58,7.439817E+00,2535,1413,8,3,2535
470,2017/11/30,09:46:58,7.439817E+00,2532,1417,7,2,2532
471,2017/11/30,09:46:58,7.439817E+00,2534,1421,1,2,2534
472,2017/11/30,09:46:58,7.439817E+00,2539,1424,0,2,2539
473,2017/11/30,09:46:58,7.439817E+00,2536,1426,3,1,2536
474,2017/11/30,09:46:58,7.439817E+00,2537,1426,8,2,2537
475,2017/11/30,09:46:58,7.439817E+00,2537,1427,10,2,2537
476,2017/11/30,09:46:58,7.439817E+00,2542,1430,6,2,2542
477,2017/11/30,09:46:58,7.439817E+00,2550,1433,0,2,2550
478,2017/11/30,09:46:58,7.439817E+00,2551,1436,0,2,2551
479,2017/11/30,09:46:58,7.439817E+00,2551,1439,4,2,2551
480,2017/11/30,09:46:58,7.439817E+00,2544,1441,7,2,2544
481,2017/11/30,09:46:58,7.439817E+00,2543,1442,6,2,2543
482,2017/11/30,09:46:58,7.439817E+00,2540,1443,1,3,2540
483,2017/11/30,09:46:58,7.439817E+00,2539,1439,-3,3,2539
484,2017/11/30,09:46:58,7.439817E+00,2535,1436,0,3,2535
485,2017/11/30,09:46:58,7.439817E+00,2528,1432,4,3,2528
486,2017/11/30,09:46:58,7.439817E+00,2526,1427,6,3,2526
487,2017/11/30,09:46:58,7.439817E+00,2524,1423,4,3,2524
488,2017/11/30,09:46:58,7.439817E+00,2526,1420,-1,2,2526
489,2017/11/30,09:46:58,7.439817E+00,2526,1416,0,2,2526
490,2017/11/30,09:46:58,7.439817E+00,2519,1415,4,2,2519
491,2017/11/30,09:46:58,7.439817E+00,2516,1413,9,2,2516
492,2017/11/30,09:46:58,7.439817E+00,2513,1411,8,2,2513
493,2017/11/30,09:46:58,7.439817E+00,2517,1409,4,2,2517
494,2017/11/30,09:46:58,7.439817E+00,2518,1405,0,1,2518
495,2017/11/30,09:46:58,7.439817E+00,2517,1401,3,1,2517
496,2017/11/30,09:46:58,7.439817E+00,2511,1400,7,1,2511
497,2017/11/30,09:46:58,7.439817E+00,2504,1399,9,2,2504
498,2017/11/30,09:46:58,7.439817E+00,2505,1398,4,2,2505
499,2017/11/30,09:46:58,7.439817E+00,2504,1399,0,2,2504
500,2017/11/30,09:46:58,7.439817E+00,2505,1397,-1,2,2505
501,2017/11/30,09:46:58,7.439817E+00,2498,1395,3,3,2498
502,2017/11/30,09:46:58,7.439817E+00,2490,1393,7,3,2490
503,2017/11/30,09:46:58,7.439817E+00,2489,1390,6,3,2489
504,2017/11/30,09:46:58,7.439817E+00,2486,1387,2,3,2486
505,2017/11/30,09:46:58,7.439817E+00,2488,1382,-1,2,2488
506,2017/11/30,09:46:58,7.439817E+00,2483,1377,1,2,2483
507,2017/11/30,09:46:58,7.439817E+00,2476,1372,6,3,2476
508,2017/11/30,09:46:58,7.439817E+00,2473,1369,7,3,2473
509,2017/11/30,09:46:58,7.439817E+00,2473,1367,3,3,2473
510,2017/11/30,09:46:58,7.439817E+00,2479,1367,0,3,2479
511,2017/11/30,09:46:58,7.439817E+00,2480,1369,0,2,2480
512,2017/11/30,09:46:58,7.439817E+00,2481,1371,3,2,2481
513,2017/11/30,09:46:58,7.439817E+00,2478,1374,8,1,2478
514,2017/11/30,09:46:58,7.439817E+00,2479,1376,7,1,2479
515,2017/11/30,09:46:58,7.439817E+00,2484,1376,3,2,2484
516,2017/11/30,09:46:58,7.439817E+00,2486,1377,0,2,2486
517,2017/11/30,09:46:58,7.439817E+00,2488,1378,2,2,2488
518,2017/11/30,09:46:58,7.439817E+00,2485,1377,7,2,2485
519,2017/11/30,09:46:58,7.439817E+00,2484,1378,8,2,2484
520,2017/11/30,09:46:58,7.439817E+00,2485,1379,4,3,2485
521,2017/11/30,09:46:58,7.439817E+00,2487,1380,0,2,2487
522,2017/11/30,09:46:58,7.439817E+00,2487,1380,0,3,2487
523,2017/11/30,09:46:58,7.439817E+00,2481,1378,4,2,2481
524,2017/11/30,09:46:58,7.439817E+00,2477,1378,7,3,2477
525,2017/11/30,09:46:58,7.439817E+00,2475,1379,5,3,2475
526,2017/11/30,09:46:58,7.439817E+00,2475,1377,0,3,2475
527,2017/11/30,09:46:58,7.439817E+00,2478,1375,-2,3,2478
528,2017/11/30,09:46:58,7.439817E+00,2473,1373,1,2,2473
529,2017/11/30,09:46:58,7.439817E+00,2470,1369,5,2,2470
530,2017/11/30,09:46:59,7.439817E+00,2468,1366,6,2,2468
531,2017/11/30,09:46:59,7.439817E+00,2471,1363,1,2,2471
532,2017/11/30,09:46:59,7.439817E+00,2477,1361,-1,2,2477
533,2017/11/30,09:46:59,7.439817E+00,2477,1361,-1,1,2477
534,2017/11/30,09:46:59,7.439817E+00,2476,1362,4,1,2476
535,2017/11/30,09:46:59,7.439817E+00,2472,1361,8,2,2472
536,2017/11/30,09:46:59,7.439817E+00,2472,1361,7,2,2472
537,2017/11/30,09:46:59,7.439817E+00,2475,1362,2,2,2475
538,2017/11/30,09:46:59,7.439817E+00,2475,1362,1,2,2475
539,2017/11/30,09:46:59,7.439817E+00,2473,1363,4,2,2473
540,2017/11/30,09:46:59,7.439817E+00,2464,1364,9,2,2464
541,2017/11/30,09:46:59,7.439817E+00,2462,1363,9,2,2462
542,2017/11/30,09:46:59,7.439817E+00,2462,1361,5,2,2462
543,2017/11/30,09:46:59,7.439817E+00,2463,1360,1,3,2463
544,2017/11/30,09:46:59,7.439817E+00,2464,1359,1,2,2464
545,2017/11/30,09:46:59,7.439817E+00,2461,1358,5,2,2461
546,2017/11/30,09:46:59,7.439817E+00,2463,1360,7,2,2463
547,2017/11/30,09:46:59,7.439817E+00,2463,1361,3,2,2463
548,2017/11/30,09:46:59,7.439817E+00,2470,1362,0,2,2470
549,2017/11/30,09:46:59,7.439817E+00,2474,1363,-3,1,2474
550,2017/11/30,09:46:59,7.439817E+00,2474,1366,0,2,2474
551,2017/11/30,09:46:59,7.439817E+00,2474,1369,5,2,2474
552,2017/11/30,09:46:59,7.439817E+00,2472,1372,5,2,2472
553,2017/11/30,09:46:59,7.439817E+00,2477,1371,3,3,2477
554,2017/11/30,09:46:59,7.439817E+00,2478,1369,0,3,2478
555,2017/11/30,09:46:59,7.439817E+00,2475,1368,3,3,2475
556,2017/11/30,09:46:59,7.439817E+00,2470,1368,8,3,2470
557,2017/11/30,09:46:59,7.439817E+00,2462,1369,10,3,2462
558,2017/11/30,09:46:59,7.439817E+00,2462,1371,8,3,2462
559,2017/11/30,09:46:59,7.439817E+00,2465,1371,3,2,2465
560,2017/11/30,09:46:59,7.439817E+00,2468,1373,0,2,2468
561,2017/11/30,09:46:59,7.439817E+00,2468,1377,4,2,2468
562,2017/11/30,09:46:59,7.439817E+00,2466,1382,6,2,2466
563,2017/11/30,09:46:59,7.439817E+00,2468,1387,5,2,2468
564,2017/11/30,09:46:59,7.439817E+00,2470,1392,0,2,2470
565,2017/11/30,09:46:59,7.439817E+00,2475,1394,-3,2,2475
566,2017/11/30,09:46:59,7.439817E+00,2475,1396,-2,2,2475
567,2017/11/30,09:46:59,7.439817E+00,2468,1395,4,2,2468
568,2017/11/30,09:46:59,7.439817E+00,2467,1391,7,2,2467
569,2017/11/30,09:46:59,7.439817E+00,2464,1387,5,1,2464
570,2017/11/30,09:46:59,7.439817E+00,2469,1383,1,1,2469
571,2017/11/30,09:46:59,7.439817E+00,2470,1378,1,2,2470
572,2017/11/30,09:46:59,7.439817E+00,2468,1373,5,1,2468
573,2017/11/30,09:46:59,7.439817E+00,2462,1365,10,2,2462
574,2017/11/30,09:46:59,7.439817E+00,2458,1360,9,2,2458
575,2017/11/30,09:46:59,7.439817E+00,2459,1356,5,2,2459
576,2017/11/30,09:46:59,7.439817E+00,2459,1352,1,3,2459
577,2017/11/30,09:46:59,7.439817E+00,2460,1352,3,3,2460
578,2017/11/30,09:46:59,7.439817E+00,2454,1352,7,3,2454
579,2017/11/30,09:46:59,7.439817E+00,2450,1352,9,3,2450
580,2017/11/30,09:46:59,7.439817E+00,2448,1352,5,2,2448
581,2017/11/30,09:46:59,7.439817E+00,2446,1352,1,2,2446
582,2017/11/30,09:46:59,7.439817E+00,2446,1352,0,2,2446
583,2017/11/30,09:46:59,7.439817E+00,2442,1353,2,2,2442
584,2017/11/30,09:46:59,7.439817E+00,2441,1357,6,2,2441
585,2017/11/30,09:46:59,7.439817E+00,2444,1361,4,2,2444
586,2017/11/30,09:46:59,7.439817E+00,2453,1366,0,2,2453
587,2017/11/30,09:46:59,7.439817E+00,2461,1371,-2,2,2461
588,2017/11/30,09:46:59,7.439817E+00,2463,1376,0,2,2463
589,2017/11/30,09:46:59,7.439817E+00,2465,1381,4,2,2465
590,2017/11/30,09:46:59,7.439817E+00,2463,1384,7,2,2463
591,2017/11/30,09:46:59,7.439817E+00,2466,1385,3,2,2466
592,2017/11/30,09:46:59,7.439817E+00,2472,1385,0,2,2472
593,2017/11/30,09:46:59,7.439817E+00,2469,1385,0,1,2469
594,2017/11/30,09:46:59,7.439817E+00,2466,1383,4,3,2466
595,2017/11/30,09:46:59,7.439817E+00,2456,1382,8,3,2456
596,2017/11/30,09:46:59,7.439817E+00,2451,1379,10,2,2451
597,2017/11/30,09:46:59,7.439817E+00,2453,1375,5,3,2453
598,2017/11/30,09:46:59,7.439817E+00,2457,1373,3,2,2457
599,2017/11/30,09:46:59,7.439817E+00,2461,1372,6,2,2461
600,2017/11/30,09:46:59,7.439817E+00,2460,1372,10,2,2460
601,2017/11/30,09:46:59,7.439817E+00,2461,1373,11,2,2461
602,2017/11/30,09:46:59,7.439817E+00,2462,1375,7,1,2462
603,2017/11/30,09:46:59,7.439817E+00,2467,1377,0,1,2467
604,2017/11/30,09:46:59,7.439817E+00,2467,1380,-1,2,2467
605,2017/11/30,09:46:59,7.439817E+00,2461,1383,1,2,2461
606,2017/11/30,09:46:59,7.439817E+00,2462,1386,3,2,2462
607,2017/11/30,09:46:59,7.439817E+00,2462,1390,1,2,2462
608,2017/11/30,09:46:59,7.439817E+00,2468,1392,-3,2,2468
609,2017/11/30,09:46:59,7.439817E+00,2478,1393,-6,2,2478
610,2017/11/30,09:46:59,7.439817E+00,2477,1396,-3,2,2477
611,2017/11/30,09:46:59,7.439817E+00,2476,1397,1,2,2476
612,2017/11/30,09:46:59,7.439817E+00,2470,1395,4,2,2470
613,2017/11/30,09:46:59,7.439817E+00,2469,1393,1,2,2469
614,2017/11/30,09:46:59,7.439817E+00,2470,1389,-1,3,2470
615,2017/11/30,09:46:59,7.439817E+00,2466,1385,1,3,2466
616,2017/11/30,09:46:59,7.439817E+00,2460,1383,8,2,2460
617,2017/11/30,09:46:59,7.439817E+00,2454,1382,12,3,2454
618,2017/11/30,09:46:59,7.439817E+00,2454,1381,12,2,2454
619,2017/11/30,09:46:59,7.439817E+00,2454,1383,9,2,2454
620,2017/11/30,09:46:59,7.439817E+00,2458,1385,7,2,2458
621,2017/11/30,09:46:59,7.439817E+00,2463,1389,10,1,2463
622,2017/11/30,09:46:59,7.439817E+00,2463,1393,14,1,2463
623,2017/11/30,09:46:59,7.439817E+00,2467,1399,13,1,2467
624,2017/11/30,09:46:59,7.439817E+00,2472,1402,6,2,2472
625,2017/11/30,09:46:59,7.439817E+00,2477,1405,-1,2,2477
626,2017/11/30,09:46:59,7.439817E+00,2479,1406,-3,2,2479
627,2017/11/30,09:46:59,7.439817E+00,2475,1407,-1,2,2475
628,2017/11/30,09:46:59,7.439817E+00,2472,1409,0,2,2472
629,2017/11/30,09:46:59,7.439817E+00,2468,1410,-3,2,2468
630,2017/11/30,09:46:59,7.439817E+00,2472,1408,-7,2,2472
631,2017/11/30,09:46:59,7.439817E+00,2473,1406,-8,2,2473
632,2017/11/30,09:46:59,7.439817E+00,2474,1402,-4,3,2474
633,2017/11/30,09:46:59,7.439817E+00,2470,1399,2,3,2470
634,2017/11/30,09:46:59,7.439817E+00,2467,1396,5,3,2467
635,2017/11/30,09:46:59,7.439817E+00,2473,1395,5,3,2473
636,2017/11/30,09:46:59,7.439817E+00,2474,1393,5,2,2474
637,2017/11/30,09:46:59,7.439817E+00,2471,1390,7,2,2471
638,2017/11/30,09:46:59,7.439817E+00,2466,1387,12,1,2466
639,2017/11/30,09:46:59,7.439817E+00,2452,1386,16,1,2452
640,2017/11/30,09:46:59,7.439817E+00,2452,1385,14,1,2452
641,2017/11/30,09:46:59,7.439817E+00,2451,1385,8,2,2451
642,2017/11/30,09:46:59,7.439817E+00,2455,1385,5,2,2455
643,2017/11/30,09:46:59,7.439817E+00,2451,1384,7,2,2451
644,2017/11/30,09:46:59,7.439817E+00,2448,1386,9,2,2448
645,2017/11/30,09:46:59,7.439817E+00,2449,1386,6,2,2449
646,2017/11/30,09:46:59,7.439817E+00,2449,1386,0,2,2449
647,2017/11/30,09:46:59,7.439817E+00,2454,1387,-4,2,2454
648,2017/11/30,09:46:59,7.439817E+00,2451,1388,-2,2,2451
649,2017/11/30,09:46:59,7.439817E+00,2451,1390,2,2,2451
650,2017/11/30,09:46:59,7.439817E+00,2452,1390,4,2,2452
651,2017/11/30,09:46:59,7.439817E+00,2457,1392,3,2,2457
652,2017/11/30,09:46:59,7.439817E+00,2468,1392,0,2,2468
653,2017/11/30,09:46:59,7.439817E+00,2472,1393,0,3,2472
654,2017/11/30,09:46:59,7.439817E+00,2472,1392,4,2,2472
655,2017/11/30,09:46:59,7.439817E+00,2467,1391,9,2,2467
656,2017/11/30,09:46:59,7.439817E+00,2461,1391,8,2,2461
657,2017/11/30,09:46:59,7.439817E+00,2460,1389,3,2,2460
658,2017/11/30,09:46:59,7.439817E+00,2458,1389,1,2,2458
659,2017/11/30,09:46:59,7.439817E+00,2458,1389,2,1,2458
660,2017/11/30,09:46:59,7.439817E+00,2453,1390,5,2,2453
661,2017/11/30,09:46:59,7.439817E+00,2451,1391,6,2,2451
662,2017/11/30,09:46:59,7.439817E+00,2450,1393,3,2,2450
663,2017/11/30,09:46:59,7.439817E+00,2455,1395,-2,2,2455
664,2017/11/30,09:46:59,7.439817E+00,2459,1397,-2,2,2459
665,2017/11/30,09:46:59,7.439817E+00,2456,1400,2,1,2456
666,2017/11/30,09:46:59,7.439817E+00,2456,1402,6,2,2456
667,2017/11/30,09:46:59,7.439817E+00,2457,1405,5,2,2457
668,2017/11/30,09:46:59,7.439817E+00,2458,1405,1,1,2458
669,2017/11/30,09:46:59,7.439817E+00,2462,1403,-2,1,2462
670,2017/11/30,09:46:59,7.439817E+00,2456,1401,0,2,2456
671,2017/11/30,09:46:59,7.439817E+00,2451,1398,5,2,2451
672,2017/11/30,09:46:59,7.439817E+00,2445,1393,8,3,2445
673,2017/11/30,09:46:59,7.439817E+00,2446,1391,4,3,2446
674,2017/11/30,09:46:59,7.439817E+00,2449,1390,0,2,2449
675,2017/11/30,09:46:59,7.439817E+00,2451,1390,0,2,2451
676,2017/11/30,09:46:59,7.439817E+00,2452,1393,4,2,2452
677,2017/11/30,09:46:59,7.439817E+00,2450,1396,8,2,2450
678,2017/11/30,09:46:59,7.439817E+00,2456,1399,6,1,2456
679,2017/11/30,09:46:59,7.439817E+00,2462,1403,2,2,2462
680,2017/11/30,09:46:59,7.439817E+00,2466,1407,-1,2,2466
681,2017/11/30,09:46:59,7.439817E+00,2467,1410,2,2,2467
682,2017/11/30,09:46:59,7.439817E+00,2459,1411,7,2,2459
683,2017/11/30,09:46:59,7.439817E+00,2457,1412,8,2,2457
684,2017/11/30,09:46:59,7.439817E+00,2456,1411,4,2,2456
685,2017/11/30,09:46:59,7.439817E+00,2458,1412,0,1,2458
686,2017/11/30,09:46:59,7.439817E+00,2458,1413,0,2,2458
687,2017/11/30,09:46:59,7.439817E+00,2453,1413,5,2,2453
688,2017/11/30,09:46:59,7.439817E+00,2453,1416,6,1,2453
689,2017/11/30,09:46:59,7.439817E+00,2453,1417,4,2,2453
690,2017/11/30,09:46:59,7.439817E+00,2461,1418,-1,2,2461
691,2017/11/30,09:46:59,7.439817E+00,2464,1420,-4,2,2464
692,2017/11/30,09:46:59,7.439817E+00,2464,1421,-3,1,2464
693,2017/11/30,09:46:59,7.439817E+00,2460,1420,2,2,2460
694,2017/11/30,09:46:59,7.439817E+00,2453,1416,2,3,2453
695,2017/11/30,09:46:59,7.439817E+00,2456,1410,0,2,2456
696,2017/11/30,09:46:59,7.439817E+00,2452,1404,-3,2,2452
697,2017/11/30,09:46:59,7.439817E+00,2450,1401,-2,2,2450
698,2017/11/30,09:46:59,7.439817E+00,2443,1397,4,2,2443
699,2017/11/30,09:46:59,7.439817E+00,2435,1395,11,2,2435
700,2017/11/30,09:46:59,7.439817E+00,2439,1394,12,2,2439
701,2017/11/30,09:46:59,7.439817E+00,2443,1394,10,2,2443
702,2017/11/30,09:46:59,7.439817E+00,2450,1397,12,2,2450
703,2017/11/30,09:46:59,7.439817E+00,2451,1403,16,2,2451
704,2017/11/30,09:46:59,7.439817E+00,2451,1409,20,2,2451
705,2017/11/30,09:46:59,7.439817E+00,2452,1418,18,2,2452
706,2017/11/30,09:46:59,7.439817E+00,2453,1420,11,2,2453
707,2017/11/30,09:46:59,7.439817E+00,2457,1422,3,2,2457
708,2017/11/30,09:46:59,7.439817E+00,2455,1423,-2,2,2455
709,2017/11/30,09:46:59,7.439817E+00,2448,1423,-3,2,2448
710,2017/11/30,09:46:59,7.439817E+00,2442,1421,-5,1,2442
711,2017/11/30,09:46:59,7.439817E+00,2436,1418,-12,1,2436
712,2017/11/30,09:46:59,7.439817E+00,2440,1414,-16,2,2440
713,2017/11/30,09:46:59,7.439817E+00,2441,1413,-15,2,2441
714,2017/11/30,09:46:59,7.439817E+00,2446,1414,-9,2,2446
715,2017/11/30,09:46:59,7.439817E+00,2446,1413,-1,2,2446
716,2017/11/30,09:46:59,7.439817E+00,2449,1413,4,1,2449
717,2017/11/30,09:46:59,7.439817E+00,2460,1424,6,1,2460
718,2017/11/30,09:46:59,7.439817E+00,2466,1446,7,2,2466
719,2017/11/30,09:46:59,7.439817E+00,2466,1479,11,1,2466
720,2017/11/30,09:46:59,7.439817E+00,2458,1514,16,2,2458
721,2017/11/30,09:46:59,7.439817E+00,2453,1547,19,2,2453
722,2017/11/30,09:46:59,7.439817E+00,2451,1589,16,2,2451
723,2017/11/30,09:46:59,7.439817E+00,2452,1650,11,2,2452
724,2017/11/30,09:46:59,7.439817E+00,2453,1701,9,2,2453
725,2017/11/30,09:46:59,7.439817E+00,2451,1749,10,2,2451
726,2017/11/30,09:46:59,7.439817E+00,2458,1798,13,1,2458
727,2017/11/30,09:46:59,7.439817E+00,2463,1847,15,1,2463
728,2017/11/30,09:46:59,7.439817E+00,2478,1889,18,2,2478
729,2017/11/30,09:46:59,7.439817E+00,2493,1940,32,2,2493
730,2017/11/30,09:46:59,7.439817E+00,2498,1983,51,2,2498
731,2017/11/30,09:46:59,7.439817E+00,2500,2037,70,2,2500
732,2017/11/30,09:46:59,7.439817E+00,2502,2088,85,2,2502
733,2017/11/30,09:46:59,7.439817E+00,2505,2133,99,2,2505
734,2017/11/30,09:46:59,7.439817E+00,2507,2166,119,1,2507
735,2017/11/30,09:46:59,7.439817E+00,2503,2210,148,2,2503
736,2017/11/30,09:46:59,7.439817E+00,2509,2244,169,2,2509
737,2017/11/30,09:46:59,7.439817E+00,2513,2277,191,2,2513
738,2017/11/30,09:46:59,7.439817E+00,2526,2304,220,1,2526
739,2017/11/30,09:46:59,7.439817E+00,2531,2331,256,2,2531
740,2017/11/30,09:46:59,7.439817E+00,2536,2358,292,2,2536
741,2017/11/30,09:46:59,7.439817E+00,2541,2400,337,2,2541
742,2017/11/30,09:46:59,7.439817E+00,2539,2436,377,2,2539
743,2017/11/30,09:46:59,7.439817E+00,2536,2473,416,2,2536
744,2017/11/30,09:46:59,7.439817E+00,2531,2506,451,2,2531
745,2017/11/30,09:46:59,7.439817E+00,2523,2535,480,1,2535
746,2017/11/30,09:46:59,7.439817E+00,2518,2556,511,2,2556
747,2017/11/30,09:46:59,7.439817E+00,2507,2578,556,1,2578
748,2017/11/30,09:46:59,7.439817E+00,2501,2592,596,2,2592
749,2017/11/30,09:46:59,7.439817E+00,2488,2605,633,1,2605
750,2017/11/30,09:46:59,7.439817E+00,2474,2619,668,2,2619
751,2017/11/30,09:46:59,7.439817E+00,2454,2634,697,2,2634
752,2017/11/30,09:46:59,7.439817E+00,2429,2649,721,2,2649
753,2017/11/30,09:46:59,7.439817E+00,2394,2663,755,2,2663
754,2017/11/30,09:46:59,7.439817E+00,2363,2672,777,2,2672
755,2017/11/30,09:46:59,7.439817E+00,2332,2679,804,2,2679
756,2017/11/30,09:46:59,7.439817E+00,2297,2686,828,2,2686
757,2017/11/30,09:46:59,7.439817E+00,2265,2693,845,2,2693
758,2017/11/30,09:46:59,7.439817E+00,2227,2696,865,2,2696
759,2017/11/30,09:46:59,7.439817E+00,2179,2697,880,2,2697
760,2017/11/30,09:46:59,7.439817E+00,2136,2695,895,2,2695
761,2017/11/30,09:46:59,7.439817E+00,2088,2693,902,2,2693
762,2017/11/30,09:46:59,7.439817E+00,2041,2690,907,2,2690
763,2017/11/30,09:46:59,7.439817E+00,1984,2686,913,2,2686
764,2017/11/30,09:46:59,7.439817E+00,1927,2684,911,2,2684
765,2017/11/30,09:46:59,7.439817E+00,1845,2684,910,2,2684
766,2017/11/30,09:46:59,7.439817E+00,1779,2683,901,2,2683
